Name,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV
509,79,30.6,16.6,6.6,14.1,46.8,0.7,1.9,36.0,2.7,3.4,81.1,1.5,2.5,4.0,2.6,0.7,0.3,2.8
790,82,26.5,10.3,4.1,10.9,37.5,0.8,2.5,33.3,1.3,1.7,73.2,0.6,1.7,2.3,4.8,1.5,0.1,2.2
214,79,25.6,9.4,3.6,8.6,41.9,0.5,1.5,31.1,1.7,2.2,77.8,1.7,3.4,5.1,1.6,0.7,0.6,1.1
456,71,24.8,9.6,4.1,8.1,50.8,0.0,0.1,0.0,1.4,2.3,59.6,3.1,2.7,5.8,1.4,1.4,0.4,1.2
958,79,24.7,5.7,2.1,5.1,41.5,0.0,0.1,16.7,1.5,1.9,75.7,2.4,3.9,6.2,1.2,0.9,1.2,0.9
165,65,24.7,12.0,5.0,10.7,47.0,0.0,0.4,4.3,1.9,2.5,77.0,1.4,1.6,2.9,1.9,1.0,0.1,1.7
109,37,23.5,6.9,2.6,4.5,58.7,0.0,0.1,0.0,1.6,2.8,59.2,2.2,3.5,5.7,1.0,1.0,1.0,0.8
980,81,21.9,5.8,2.4,5.0,47.9,0.0,0.0,0.0,1.0,1.3,72.9,3.7,3.8,7.5,1.2,0.8,0.4,1.2
71,81,21.4,7.7,2.7,5.2,50.8,0.0,0.0,0.0,2.4,3.7,64.2,2.3,3.9,6.2,0.7,0.6,1.0,1.3
26,79,19.2,8.5,3.4,8.5,40.5,0.4,1.5,29.9,1.1,1.4,82.4,0.2,1.3,1.5,1.3,0.4,0.2,1.3
488,49,18.8,8.7,3.2,6.0,54.5,0.0,0.1,0.0,2.2,3.0,71.1,1.9,1.2,3.1,0.6,1.5,0.0,0.9
1054,79,17.8,8.1,3.0,6.9,43.9,0.4,1.2,38.0,1.6,2.4,67.2,1.1,1.7,2.9,1.3,0.8,0.6,1.7
920,75,17.6,6.9,2.8,5.6,49.5,0.0,0.1,0.0,1.4,2.4,57.8,1.4,1.6,3.0,1.0,0.7,0.3,1.2
1086,66,17.0,6.7,2.5,5.9,41.8,0.4,1.3,29.5,1.4,1.6,84.1,0.4,1.7,2.0,2.9,0.9,0.1,1.4
153,67,16.7,5.0,2.0,4.2,48.4,0.0,0.3,9.1,0.9,1.5,61.4,0.9,1.8,2.7,0.8,1.0,0.3,0.8
300,23,16.0,4.2,1.7,3.6,47.6,0.0,0.0,0.0,0.8,1.3,60.0,1.3,2.2,3.5,0.7,0.6,0.1,0.8
852,47,16.6,4.6,1.6,4.5,36.2,0.4,1.4,26.6,1.0,1.2,82.5,0.3,1.9,2.3,0.8,0.7,0.3,0.6
7,74,15.5,5.5,2.0,5.0,40.6,0.0,0.0,0.0,1.5,2.2,67.5,1.1,2.2,3.3,0.2,0.3,0.7,1.0
808,77,15.1,5.4,2.1,5.0,42.1,0.1,0.4,21.2,1.1,1.5,73.1,0.6,1.5,2.0,1.4,0.6,0.1,1.0
1097,51,15.0,4.8,1.9,4.6,41.9,0.0,0.1,33.3,0.9,1.4,65.7,0.9,1.7,2.6,1.2,0.7,0.3,0.9
1270,68,13.0,3.6,1.5,2.5,59.2,0.0,0.0,0.0,0.7,1.3,54.7,1.1,2.3,3.4,0.3,0.3,0.3,0.7
478,70,12.7,4.8,1.7,4.4,40.0,0.0,0.4,8.0,1.3,1.6,83.6,0.3,0.9,1.2,0.9,0.9,0.1,0.9
910,55,12.1,3.2,1.4,2.6,53.9,0.0,0.0,0.0,0.4,0.8,54.5,0.9,2.2,3.1,0.4,0.3,0.5,0.6
1185,64,11.9,5.3,2.0,5.3,37.7,0.4,0.9,40.4,1.0,1.3,75.3,0.4,0.7,1.1,1.2,0.4,0.1,0.9
539,58,11.6,4.8,1.8,4.9,36.5,0.4,1.3,31.5,0.8,1.2,67.2,0.6,0.8,1.3,1.2,0.5,0.3,0.9
250,67,10.3,3.0,1.1,2.6,43.7,0.0,0.0,0.0,0.7,1.1,61.3,1.1,1.8,2.9,0.8,0.3,0.5,0.8
235,39,16.6,5.4,1.9,5.5,35.5,0.6,2.2,26.2,0.9,1.2,75.0,0.6,1.9,2.5,0.9,0.6,0.3,1.0
317,60,9.0,3.1,1.1,2.9,36.8,0.2,0.8,23.4,0.7,0.9,83.0,0.2,0.6,0.7,2.1,0.6,0.1,0.9
226,40,8.5,1.8,0.6,2.1,30.5,0.3,0.8,33.3,0.3,0.4,80.0,0.1,0.6,0.7,1.3,0.3,0.0,0.9
1020,48,8.0,3.4,1.3,2.4,52.2,0.3,0.6,50.0,0.6,0.7,82.4,0.1,0.7,0.8,1.5,0.3,0.1,0.6
293,38,7.5,1.9,0.7,2.3,31.8,0.1,0.6,20.8,0.3,0.7,44.4,0.4,0.5,0.9,0.4,0.4,0.3,0.5
660,53,7.2,3.0,1.1,2.8,40.4,0.3,1.2,27.9,0.4,0.5,75.9,0.5,1.2,1.7,0.5,0.3,0.1,0.6
434,45,6.2,2.6,1.0,2.4,41.5,0.0,0.0,0.0,0.6,1.0,63.0,1.1,1.6,2.6,0.2,0.2,0.5,0.5
139,68,5.5,1.9,0.6,1.9,31.7,0.0,0.0,33.3,0.7,1.0,73.5,0.3,0.5,0.8,0.3,0.2,0.1,0.3
429,47,4.7,1.9,0.7,1.5,48.6,0.0,0.0,0.0,0.4,0.8,54.1,0.5,0.7,1.3,0.2,0.1,0.2,0.3
1117,81,37.9,23.4,9.0,16.1,56.2,0.0,0.0,0.0,5.3,8.9,59.2,4.2,9.6,13.9,1.9,0.7,3.5,3.8
775,77,35.6,15.4,5.8,12.6,46.4,0.9,2.6,36.9,2.7,3.7,74.6,1.0,2.5,3.5,3.8,1.6,0.7,2.6
228,81,34.9,18.2,6.2,13.1,47.4,0.0,0.5,10.0,5.7,6.8,83.5,2.1,6.6,8.7,2.8,1.3,1.0,3.4
1210,81,34.5,14.7,6.0,14.0,42.6,0.5,1.7,28.1,2.2,3.5,64.4,2.7,6.9,9.6,3.8,1.6,0.4,2.8
29,78,33.9,21.0,7.3,14.3,51.1,0.0,0.0,0.0,6.3,8.1,78.1,3.4,6.9,10.3,1.0,0.3,3.5,3.0
754,82,33.5,14.7,5.9,11.7,50.4,0.0,0.2,15.4,2.9,3.9,74.8,3.3,5.7,9.1,1.8,0.9,1.4,1.9
233,82,32.4,15.6,6.0,12.8,46.9,0.0,0.0,25.0,3.5,5.0,71.3,2.2,5.0,7.2,1.8,1.0,0.8,2.1
1042,79,29.5,10.1,4.1,8.6,47.4,0.2,0.6,25.5,1.8,2.5,71.5,1.4,3.5,5.0,2.4,1.0,1.1,2.0
1107,72,29.0,13.5,5.1,10.4,49.3,0.0,0.0,0.0,3.3,5.4,60.2,2.7,4.7,7.4,1.3,0.5,1.1,2.2
1266,59,28.4,17.0,6.1,13.9,43.5,1.0,3.2,31.9,3.8,5.1,74.2,1.9,2.5,4.5,3.0,1.1,0.5,3.0
51,82,27.9,9.8,4.2,9.8,43.3,0.0,0.0,0.0,1.4,2.1,65.1,2.2,4.0,6.2,1.1,0.7,0.9,1.7
1024,48,27.5,15.8,6.3,12.0,52.4,0.0,0.1,33.3,3.2,4.5,70.7,2.1,2.6,4.6,1.3,1.8,0.8,1.9
1203,71,27.2,13.8,5.0,11.7,43.2,0.8,2.6,29.3,3.0,4.2,71.7,2.0,2.1,4.1,1.6,1.1,0.7,1.7
151,39,22.2,8.9,3.2,7.1,44.6,0.0,0.1,0.0,2.5,3.1,83.2,1.0,2.2,3.2,1.3,0.6,0.1,1.1
377,45,22.0,8.1,3.4,7.2,47.1,0.1,0.3,23.1,1.3,1.8,72.8,0.6,1.8,2.4,3.5,0.7,0.1,1.6
64,77,21.5,10.4,3.9,8.2,46.8,0.6,1.5,39.0,2.1,2.7,78.6,0.8,1.5,2.3,2.2,0.8,0.2,1.6
1268,74,21.3,8.0,3.1,7.6,40.2,0.1,0.6,16.7,1.7,2.3,77.2,0.7,1.9,2.6,1.6,1.0,0.2,1.5
42,20,21.1,9.4,3.7,8.2,44.8,0.0,0.1,0.0,2.1,2.7,75.9,1.9,2.2,4.1,1.2,0.8,0.3,1.3
796,77,20.4,9.1,3.7,8.4,44.3,0.8,2.3,33.3,0.9,1.3,72.7,1.1,1.7,2.8,1.9,0.5,0.4,1.3
948,56,19.1,5.6,2.2,4.6,47.5,0.0,0.1,0.0,1.3,1.8,71.0,1.3,3.7,4.9,2.1,0.7,1.8,1.9
489,73,18.9,10.3,4.0,8.4,47.5,0.0,0.1,33.3,2.2,2.9,76.2,1.0,1.0,2.0,1.0,0.5,0.1,1.3
1167,40,15.4,6.1,2.8,5.4,52.8,0.1,0.5,23.8,0.4,0.5,73.7,1.0,1.1,2.1,0.6,0.5,0.2,0.7
10,82,18.9,6.6,2.3,4.6,50.0,0.0,0.0,0.0,2.0,2.9,70.0,2.1,3.2,5.3,1.0,0.7,0.2,1.2
783,82,18.3,5.2,2.1,4.6,45.6,0.5,1.3,39.1,0.5,0.8,57.4,0.3,1.1,1.4,3.3,0.7,0.1,1.0
506,50,16.3,5.4,2.2,5.0,43.8,0.1,0.4,31.6,0.9,1.1,79.6,0.3,0.9,1.1,1.7,0.4,0.1,0.9
158,79,16.1,5.3,1.8,4.1,44.6,0.0,0.1,28.6,1.6,2.5,66.5,1.5,2.5,4.0,0.9,0.6,0.5,1.1
223,80,15.8,4.3,1.6,3.6,43.3,0.0,0.2,14.3,1.2,1.5,79.2,0.4,0.8,1.2,2.5,0.6,0.2,0.8
223,80,15.8,4.3,1.6,3.6,43.3,0.0,0.2,14.3,1.2,1.5,79.2,0.4,0.8,1.2,2.5,0.6,0.2,0.8
135,68,12.6,3.9,1.5,4.1,35.8,0.1,0.7,16.7,0.8,1.0,79.4,0.4,1.1,1.5,2.3,0.8,0.0,1.3
855,43,12.1,5.4,2.2,3.9,55.0,0.0,0.0,0.0,1.0,1.6,64.3,1.5,2.3,3.8,0.3,0.3,0.4,0.9
795,52,12.0,4.5,1.7,3.8,43.9,0.0,0.2,10.0,1.2,1.8,62.5,0.2,0.4,0.7,2.2,0.4,0.1,0.8
644,47,11.7,4.4,1.6,4.4,36.9,0.4,1.3,33.3,0.7,1.0,67.3,0.2,0.7,0.9,1.4,0.7,0.1,0.9
