instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
15399,121,4,1,10,19,1,1,0,2,0.4,0.4091,0.71,0.2537
15400,121,4,1,10,20,1,1,0,3,0.4,0.4091,0.71,0.2239
15401,121,4,1,10,21,1,1,0,2,0.4,0.4091,0.76,0.2239
15402,121,4,1,10,22,1,1,0,3,0.4,0.4091,0.76,0.2537
15403,121,4,1,10,23,1,1,0,2,0.4,0.4091,0.71,0.2239
15404,123,4,1,10,0,0,2,1,2,0.38,0.3939,0.82,0.2239
15405,123,4,1,10,1,0,2,1,3,0.36,0.3485,0.87,0.2239
15406,123,4,1,10,2,0,2,1,3,0.36,0.3333,0.87,0.2537
15407,123,4,1,10,3,0,2,1,3,0.36,0.3333,0.87,0.2836
15408,123,4,1,10,4,0,2,1,3,0.36,0.3485,0.87,0.1642
15409,123,4,1,10,5,0,2,1,2,0.38,0.3939,0.82,0.1939999999999999
15410,123,4,1,10,6,0,2,1,2,0.38,0.3939,0.82,0.2537
15411,123,4,1,10,7,0,2,1,1,0.38,0.3939,0.83,0.2537
15412,123,4,1,10,8,0,2,1,2,0.42,0.4242,0.8,0.1939999999999999
15413,123,4,1,10,9,0,2,1,2,0.42,0.4242,0.77,0.2239
15414,123,4,1,10,10,0,2,1,2,0.44,0.4394,0.75,0.2239
15415,123,4,1,10,11,0,2,1,2,0.48,0.4697,0.69,0.1939999999999999
15416,123,4,1,10,12,0,2,1,2,0.48,0.4697,0.69,0.1939999999999999
15417,123,4,1,10,13,0,2,1,2,0.5,0.4848,0.67,0.1343
15418,123,4,1,10,14,0,2,1,2,0.54,0.5152,0.64,0.1939999999999999
15419,123,4,1,10,15,0,2,1,2,0.52,0.5,0.63,0.1642
15420,123,4,1,10,16,0,2,1,2,0.5,0.4848,0.72,0.1642
15421,123,4,1,10,17,0,2,1,2,0.52,0.5,0.68,0.1642
15422,123,4,1,10,18,0,2,1,2,0.5,0.4848,0.72,0.2239
15423,123,4,1,10,19,0,2,1,2,0.5,0.4848,0.72,0.1642
15424,123,4,1,10,20,0,2,1,2,0.5,0.4848,0.72,0.1642
15425,123,4,1,10,21,0,2,1,2,0.48,0.4697,0.77,0.1343
15426,123,4,1,10,22,0,2,1,2,0.48,0.4697,0.77,0.0896
15427,123,4,1,10,23,0,2,1,2,0.48,0.4697,0.77,0.0896
15428,65,4,1,10,0,0,3,1,2,0.46,0.4545,0.88,0.0896
15429,65,4,1,10,1,0,3,1,2,0.46,0.4545,0.88,0.0
15430,65,4,1,10,2,0,3,1,2,0.46,0.4545,0.88,0.0
15431,65,4,1,10,3,0,3,1,2,0.46,0.4545,0.88,0.0
15432,65,4,1,10,4,0,3,1,2,0.46,0.4545,0.88,0.1045
15433,65,4,1,10,5,0,3,1,2,0.46,0.4545,0.88,0.0896
15434,65,4,1,10,6,0,3,1,2,0.46,0.4545,0.88,0.0896
15435,65,4,1,10,7,0,3,1,1,0.46,0.4545,0.82,0.1045
15436,65,4,1,10,8,0,3,1,1,0.5,0.4848,0.77,0.1642
15437,65,4,1,10,9,0,3,1,1,0.54,0.5152,0.6,0.2836
15438,65,4,1,10,10,0,3,1,1,0.56,0.5303,0.52,0.2985
15439,65,4,1,10,11,0,3,1,1,0.54,0.5152,0.52,0.1939999999999999
15440,65,4,1,10,12,0,3,1,1,0.54,0.5152,0.56,0.2239
15441,65,4,1,10,13,0,3,1,1,0.56,0.5303,0.49,0.0
15442,65,4,1,10,14,0,3,1,1,0.6,0.6212,0.4,0.1642
15443,65,4,1,10,15,0,3,1,1,0.6,0.6212,0.4,0.1642
15444,65,4,1,10,16,0,3,1,1,0.6,0.6212,0.4,0.2239
15445,65,4,1,10,17,0,3,1,1,0.58,0.5455,0.43,0.2239
15446,65,4,1,10,18,0,3,1,2,0.56,0.5303,0.49,0.1642
15447,65,4,1,10,19,0,3,1,2,0.56,0.5303,0.46,0.5821
15448,65,4,1,10,20,0,3,1,1,0.52,0.5,0.48,0.4925
15449,65,4,1,10,21,0,3,1,1,0.5,0.4848,0.51,0.3582
15450,65,4,1,10,22,0,3,1,1,0.46,0.4545,0.55,0.2985
15451,65,4,1,10,23,0,3,1,1,0.44,0.4394,0.58,0.1939999999999999
15452,67,4,1,10,0,0,4,1,1,0.44,0.4394,0.51,0.1343
15453,67,4,1,10,1,0,4,1,1,0.44,0.4394,0.47,0.1939999999999999
15454,67,4,1,10,2,0,4,1,1,0.42,0.4242,0.5,0.1343
15455,67,4,1,10,3,0,4,1,1,0.42,0.4242,0.47,0.2985
15456,67,4,1,10,4,0,4,1,1,0.4,0.4091,0.5,0.2537
15457,67,4,1,10,5,0,4,1,1,0.36,0.3485,0.5,0.1642
15458,67,4,1,10,6,0,4,1,1,0.36,0.3485,0.5,0.1642
15459,67,4,1,10,7,0,4,1,1,0.36,0.3333,0.5,0.2537
15460,67,4,1,10,8,0,4,1,1,0.38,0.3939,0.46,0.3881
15461,67,4,1,10,9,0,4,1,1,0.4,0.4091,0.43,0.3881
15462,67,4,1,10,10,0,4,1,1,0.44,0.4394,0.41,0.3582
15463,67,4,1,10,11,0,4,1,1,0.46,0.4545,0.36,0.0
15464,67,4,1,10,12,0,4,1,1,0.46,0.4545,0.36,0.0
15465,67,4,1,10,13,0,4,1,1,0.5,0.4848,0.31,0.1045
15466,67,4,1,10,14,0,4,1,1,0.52,0.5,0.32,0.0896
15467,67,4,1,10,15,0,4,1,1,0.52,0.5,0.34,0.1642
15468,67,4,1,10,16,0,4,1,1,0.5,0.4848,0.36,0.1343
15469,67,4,1,10,17,0,4,1,1,0.5,0.4848,0.39,0.2836
15470,67,4,1,10,18,0,4,1,1,0.46,0.4545,0.44,0.1642
15471,67,4,1,10,19,0,4,1,1,0.44,0.4394,0.51,0.1343
15472,67,4,1,10,20,0,4,1,1,0.42,0.4242,0.62,0.1642
15473,67,4,1,10,21,0,4,1,1,0.42,0.4242,0.62,0.1343
15474,67,4,1,10,22,0,4,1,1,0.4,0.4091,0.66,0.1642
15475,67,4,1,10,23,0,4,1,1,0.42,0.4242,0.58,0.0896
15476,69,4,1,10,0,0,5,1,1,0.4,0.4091,0.66,0.1045
15477,69,4,1,10,1,0,5,1,1,0.4,0.4091,0.66,0.0896
15478,69,4,1,10,2,0,5,1,1,0.4,0.4091,0.66,0.0896
15479,69,4,1,10,3,0,5,1,1,0.36,0.3636,0.76,0.0896
15480,69,4,1,10,4,0,5,1,1,0.36,0.3636,0.76,0.1045
15481,69,4,1,10,5,0,5,1,1,0.36,0.3636,0.81,0.0896
15482,69,4,1,10,6,0,5,1,1,0.34,0.3485,0.81,0.0896
15483,69,4,1,10,7,0,5,1,1,0.36,0.3636,0.81,0.0896
15484,69,4,1,10,8,0,5,1,1,0.42,0.4242,0.71,0.0896
15485,69,4,1,10,9,0,5,1,1,0.5,0.4848,0.39,0.2985
15486,69,4,1,10,10,0,5,1,1,0.52,0.5,0.36,0.2985
15487,69,4,1,10,11,0,5,1,1,0.54,0.5152,0.37,0.3582
15488,69,4,1,10,12,0,5,1,1,0.54,0.5152,0.39,0.4627
15489,69,4,1,10,13,0,5,1,1,0.56,0.5303,0.37,0.3881
15490,69,4,1,10,14,0,5,1,1,0.56,0.5303,0.37,0.4627
15491,69,4,1,10,15,0,5,1,1,0.52,0.5,0.42,0.4478
15492,69,4,1,10,16,0,5,1,1,0.46,0.4545,0.41,0.3582
15493,69,4,1,10,17,0,5,1,1,0.46,0.4545,0.38,0.3881
15494,69,4,1,10,18,0,5,1,1,0.44,0.4394,0.38,0.2985
15495,69,4,1,10,19,0,5,1,1,0.42,0.4242,0.41,0.2239
15496,69,4,1,10,20,0,5,1,1,0.42,0.4242,0.47,0.1343
15497,69,4,1,10,21,0,5,1,1,0.4,0.4091,0.54,0.1939999999999999
15498,69,4,1,10,22,0,5,1,1,0.4,0.4091,0.47,0.2985
15499,69,4,1,10,23,0,5,1,1,0.36,0.3485,0.57,0.1939999999999999
15500,71,4,1,10,0,0,6,0,1,0.36,0.3636,0.57,0.0896
15501,71,4,1,10,1,0,6,0,1,0.34,0.3333,0.53,0.1343
15502,71,4,1,10,2,0,6,0,1,0.34,0.3333,0.53,0.1939999999999999
15503,71,4,1,10,3,0,6,0,1,0.32,0.303,0.66,0.2239
15504,71,4,1,10,4,0,6,0,1,0.3,0.303,0.65,0.1642
15505,71,4,1,10,5,0,6,0,1,0.3,0.2879,0.61,0.1939999999999999
15506,71,4,1,10,6,0,6,0,1,0.3,0.2879,0.61,0.1939999999999999
15507,71,4,1,10,7,0,6,0,1,0.3,0.303,0.61,0.1642
15508,71,4,1,10,8,0,6,0,1,0.34,0.3485,0.53,0.1045
15509,71,4,1,10,9,0,6,0,1,0.36,0.3636,0.5,0.0896
15510,71,4,1,10,10,0,6,0,1,0.4,0.4091,0.43,0.0
15511,71,4,1,10,11,0,6,0,1,0.42,0.4242,0.35,0.1343
15512,71,4,1,10,12,0,6,0,1,0.44,0.4394,0.35,0.0
15513,71,4,1,10,13,0,6,0,1,0.46,0.4545,0.36,0.1939999999999999
15514,71,4,1,10,14,0,6,0,1,0.48,0.4697,0.33,0.1939999999999999
15515,71,4,1,10,15,0,6,0,1,0.5,0.4848,0.36,0.1939999999999999
15516,71,4,1,10,16,0,6,0,1,0.5,0.4848,0.31,0.1939999999999999
15517,71,4,1,10,17,0,6,0,1,0.46,0.4545,0.38,0.1642
15518,71,4,1,10,18,0,6,0,1,0.46,0.4545,0.44,0.1343
15519,71,4,1,10,19,0,6,0,1,0.44,0.4394,0.44,0.1642
15520,71,4,1,10,20,0,6,0,1,0.4,0.4091,0.54,0.0896
15521,71,4,1,10,21,0,6,0,1,0.4,0.4091,0.58,0.1939999999999999
15522,71,4,1,10,22,0,6,0,1,0.4,0.4091,0.62,0.0
15523,71,4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0.2985
15524,73,4,1,10,0,0,0,0,1,0.4,0.4091,0.71,0.2537
15525,73,4,1,10,1,0,0,0,1,0.42,0.4242,0.77,0.2836
15526,73,4,1,10,2,0,0,0,1,0.4,0.4091,0.76,0.0896
15527,73,4,1,10,3,0,0,0,1,0.42,0.4242,0.77,0.2985
15528,73,4,1,10,4,0,0,0,1,0.42,0.4242,0.77,0.2836
15529,73,4,1,10,5,0,0,0,1,0.4,0.4091,0.82,0.1939999999999999
15530,73,4,1,10,6,0,0,0,1,0.4,0.4091,0.82,0.1642
15531,73,4,1,10,7,0,0,0,1,0.42,0.4242,0.82,0.2239
15532,73,4,1,10,8,0,0,0,1,0.44,0.4394,0.77,0.1939999999999999
15533,73,4,1,10,9,0,0,0,2,0.48,0.4697,0.67,0.2836
15534,73,4,1,10,10,0,0,0,1,0.54,0.5152,0.56,0.1939999999999999
15535,73,4,1,10,11,0,0,0,1,0.56,0.5303,0.52,0.2985
15536,73,4,1,10,12,0,0,0,1,0.62,0.6212,0.46,0.3284
15537,73,4,1,10,13,0,0,0,1,0.64,0.6212,0.41,0.4478
15538,73,4,1,10,14,0,0,0,1,0.66,0.6212,0.39,0.4179
15539,73,4,1,10,15,0,0,0,1,0.66,0.6212,0.39,0.4179
15540,73,4,1,10,16,0,0,0,1,0.64,0.6212,0.41,0.2985
15541,73,4,1,10,17,0,0,0,1,0.64,0.6212,0.44,0.1939999999999999
15542,73,4,1,10,18,0,0,0,1,0.58,0.5455,0.6,0.2537
15543,73,4,1,10,19,0,0,0,1,0.56,0.5303,0.64,0.2239
15544,73,4,1,10,20,0,0,0,1,0.54,0.5152,0.73,0.2239
15545,73,4,1,10,21,0,0,0,1,0.56,0.5303,0.73,0.4478
15546,73,4,1,10,22,0,0,0,1,0.56,0.5303,0.73,0.3881
15547,73,4,1,10,23,0,0,0,2,0.56,0.5303,0.68,0.2836
15548,75,4,1,10,0,0,1,1,2,0.56,0.5303,0.73,0.2537
15549,75,4,1,10,1,0,1,1,2,0.58,0.5455,0.64,0.3881
15550,75,4,1,10,2,0,1,1,2,0.58,0.5455,0.64,0.3582
15551,75,4,1,10,3,0,1,1,2,0.56,0.5303,0.73,0.2537
15552,75,4,1,10,4,0,1,1,2,0.56,0.5303,0.68,0.2239
15553,75,4,1,10,5,0,1,1,2,0.56,0.5303,0.73,0.2836
15554,75,4,1,10,6,0,1,1,2,0.56,0.5303,0.73,0.2985
15555,75,4,1,10,7,0,1,1,2,0.58,0.5455,0.68,0.3284
15556,75,4,1,10,8,0,1,1,2,0.6,0.6061,0.64,0.3881
15557,75,4,1,10,9,0,1,1,3,0.6,0.5909,0.69,0.3881
15558,75,4,1,10,10,0,1,1,2,0.6,0.5909,0.73,0.3881
15559,75,4,1,10,11,0,1,1,2,0.6,0.5909,0.73,0.3881
15560,75,4,1,10,12,0,1,1,3,0.6,0.5758,0.78,0.3284
15561,75,4,1,10,13,0,1,1,2,0.56,0.5303,0.88,0.2239
15562,75,4,1,10,14,0,1,1,2,0.6,0.5758,0.78,0.2836
15563,75,4,1,10,15,0,1,1,1,0.6,0.5758,0.78,0.3284
15564,75,4,1,10,16,0,1,1,1,0.56,0.5303,0.64,0.2985
15565,75,4,1,10,17,0,1,1,1,0.56,0.5303,0.64,0.2537
15566,75,4,1,10,18,0,1,1,3,0.54,0.5152,0.77,0.1343
15567,75,4,1,10,19,0,1,1,3,0.52,0.5,0.83,0.0896
15568,75,4,1,10,20,0,1,1,2,0.52,0.5,0.72,0.3881
15569,75,4,1,10,21,0,1,1,1,0.52,0.5,0.59,0.3284
15570,75,4,1,10,22,0,1,1,1,0.5,0.4848,0.59,0.2836
15571,75,4,1,10,23,0,1,1,1,0.46,0.4545,0.63,0.2239
15572,77,4,1,10,0,0,2,1,1,0.46,0.4545,0.63,0.3881
15573,77,4,1,10,1,0,2,1,1,0.44,0.4394,0.67,0.1939999999999999
15574,77,4,1,10,2,0,2,1,1,0.44,0.4394,0.67,0.1343
15575,77,4,1,10,3,0,2,1,1,0.42,0.4242,0.67,0.1045
15576,77,4,1,10,4,0,2,1,1,0.42,0.4242,0.67,0.1642
15577,77,4,1,10,5,0,2,1,1,0.42,0.4242,0.67,0.2537
15578,77,4,1,10,6,0,2,1,1,0.42,0.4242,0.67,0.1642
15579,77,4,1,10,7,0,2,1,1,0.42,0.4242,0.67,0.0896
15580,77,4,1,10,8,0,2,1,1,0.44,0.4394,0.62,0.0
15581,77,4,1,10,9,0,2,1,1,0.48,0.4697,0.55,0.2537
15582,77,4,1,10,10,0,2,1,1,0.5,0.4848,0.48,0.2836
15583,77,4,1,10,11,0,2,1,1,0.5,0.4848,0.45,0.4179
15584,77,4,1,10,12,0,2,1,2,0.52,0.5,0.45,0.3284
15585,77,4,1,10,13,0,2,1,1,0.52,0.5,0.45,0.2836
15586,77,4,1,10,14,0,2,1,1,0.54,0.5152,0.39,0.2537
15587,77,4,1,10,15,0,2,1,1,0.54,0.5152,0.41,0.3284
15588,77,4,1,10,16,0,2,1,1,0.54,0.5152,0.39,0.2836
15589,77,4,1,10,17,0,2,1,1,0.52,0.5,0.39,0.1939999999999999
15590,77,4,1,10,18,0,2,1,1,0.5,0.4848,0.42,0.1642
15591,77,4,1,10,19,0,2,1,1,0.48,0.4697,0.48,0.0
15592,77,4,1,10,20,0,2,1,1,0.46,0.4545,0.55,0.0
15593,77,4,1,10,21,0,2,1,1,0.46,0.4545,0.63,0.0
15594,77,4,1,10,22,0,2,1,1,0.4,0.4091,0.71,0.0896
15595,77,4,1,10,23,0,2,1,1,0.4,0.4091,0.71,0.0
15596,79,4,1,10,0,0,3,1,1,0.38,0.3939,0.76,0.0
15597,79,4,1,10,1,0,3,1,1,0.38,0.3939,0.76,0.0
15598,79,4,1,10,2,0,3,1,1,0.38,0.3939,0.76,0.0
15599,79,4,1,10,3,0,3,1,1,0.36,0.3788,0.87,0.0
15600,79,4,1,10,4,0,3,1,1,0.36,0.3636,0.81,0.0896
15601,79,4,1,10,5,0,3,1,2,0.36,0.3788,0.81,0.0
15602,79,4,1,10,6,0,3,1,1,0.38,0.3939,0.82,0.0
15603,79,4,1,10,7,0,3,1,1,0.36,0.3636,0.81,0.1045
15604,79,4,1,10,8,0,3,1,2,0.4,0.4091,0.76,0.0
15605,79,4,1,10,9,0,3,1,2,0.42,0.4242,0.77,0.0
15606,79,4,1,10,10,0,3,1,2,0.46,0.4545,0.67,0.0
15607,79,4,1,10,11,0,3,1,2,0.5,0.4848,0.51,0.0896
15608,79,4,1,10,12,0,3,1,2,0.52,0.5,0.48,0.1642
15609,79,4,1,10,13,0,3,1,2,0.54,0.5152,0.49,0.1343
15610,79,4,1,10,14,0,3,1,2,0.56,0.5303,0.43,0.1642
15611,79,4,1,10,15,0,3,1,2,0.58,0.5455,0.43,0.2239
15612,79,4,1,10,16,0,3,1,1,0.56,0.5303,0.52,0.1939999999999999
15613,79,4,1,10,17,0,3,1,1,0.54,0.5152,0.56,0.1045
15614,79,4,1,10,18,0,3,1,1,0.52,0.5,0.59,0.1642
15615,79,4,1,10,19,0,3,1,1,0.5,0.4848,0.72,0.1939999999999999
15616,79,4,1,10,20,0,3,1,1,0.5,0.4848,0.72,0.1343
15617,79,4,1,10,21,0,3,1,1,0.46,0.4545,0.82,0.1939999999999999
15618,79,4,1,10,22,0,3,1,1,0.46,0.4545,0.88,0.2537
15619,79,4,1,10,23,0,3,1,1,0.46,0.4545,0.88,0.2239
15620,81,4,1,10,0,0,4,1,1,0.46,0.4545,0.88,0.1939999999999999
15621,81,4,1,10,1,0,4,1,1,0.46,0.4545,0.82,0.2239
15622,81,4,1,10,2,0,4,1,1,0.46,0.4545,0.82,0.1939999999999999
15623,81,4,1,10,3,0,4,1,1,0.44,0.4394,0.88,0.2239
15624,81,4,1,10,4,0,4,1,1,0.44,0.4394,0.88,0.2239
15625,81,4,1,10,5,0,4,1,1,0.44,0.4394,0.82,0.2239
15626,81,4,1,10,6,0,4,1,1,0.44,0.4394,0.88,0.2985
15627,81,4,1,10,7,0,4,1,1,0.44,0.4394,0.88,0.2537
15628,81,4,1,10,8,0,4,1,1,0.46,0.4545,0.82,0.2537
15629,81,4,1,10,9,0,4,1,2,0.5,0.4848,0.77,0.1642
15630,81,4,1,10,10,0,4,1,2,0.52,0.5,0.68,0.2239
15631,81,4,1,10,11,0,4,1,2,0.56,0.5303,0.56,0.2239
15632,81,4,1,10,12,0,4,1,2,0.6,0.6212,0.53,0.2537
15633,81,4,1,10,13,0,4,1,1,0.62,0.6212,0.53,0.3582
15634,81,4,1,10,14,0,4,1,2,0.62,0.6212,0.5,0.2985
15635,81,4,1,10,15,0,4,1,2,0.6,0.6061,0.6,0.1939999999999999
15636,81,4,1,10,16,0,4,1,1,0.6,0.6212,0.56,0.2836
15637,81,4,1,10,17,0,4,1,2,0.58,0.5455,0.64,0.3284
15638,81,4,1,10,18,0,4,1,2,0.56,0.5303,0.64,0.3284
15639,81,4,1,10,19,0,4,1,2,0.56,0.5303,0.68,0.2985
15640,81,4,1,10,20,0,4,1,2,0.56,0.5303,0.68,0.2537
15641,81,4,1,10,21,0,4,1,2,0.54,0.5152,0.77,0.1939999999999999
15642,81,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.1939999999999999
15643,81,4,1,10,23,0,4,1,2,0.54,0.5152,0.83,0.0
15644,83,4,1,10,0,0,5,1,2,0.56,0.5303,0.83,0.1045
15645,83,4,1,10,1,0,5,1,3,0.54,0.5152,0.88,0.0
15646,83,4,1,10,2,0,5,1,2,0.54,0.5152,0.88,0.0
15647,83,4,1,10,3,0,5,1,2,0.56,0.5303,0.83,0.0
15648,83,4,1,10,4,0,5,1,2,0.56,0.5303,0.83,0.0
15649,83,4,1,10,5,0,5,1,2,0.54,0.5152,0.88,0.0
15650,83,4,1,10,6,0,5,1,3,0.54,0.5152,0.94,0.1642
15651,83,4,1,10,7,0,5,1,3,0.54,0.5152,0.94,0.0
15652,83,4,1,10,8,0,5,1,2,0.54,0.5152,0.94,0.1045
15653,83,4,1,10,9,0,5,1,2,0.54,0.5152,0.94,0.1045
15654,83,4,1,10,10,0,5,1,2,0.58,0.5455,0.88,0.1939999999999999
15655,83,4,1,10,11,0,5,1,1,0.6,0.5606,0.83,0.1939999999999999
15656,83,4,1,10,12,0,5,1,1,0.64,0.6061,0.69,0.2239
15657,83,4,1,10,13,0,5,1,1,0.62,0.5909,0.73,0.2239
15658,83,4,1,10,14,0,5,1,1,0.66,0.6212,0.61,0.2537
15659,83,4,1,10,15,0,5,1,1,0.64,0.6061,0.65,0.2985
15660,83,4,1,10,16,0,5,1,3,0.62,0.6061,0.69,0.3582
15661,83,4,1,10,17,0,5,1,3,0.62,0.6061,0.69,0.3582
15662,83,4,1,10,18,0,5,1,1,0.56,0.5303,0.83,0.1045
15663,83,4,1,10,19,0,5,1,1,0.54,0.5152,0.88,0.1642
15664,83,4,1,10,20,0,5,1,1,0.52,0.5,0.77,0.1939999999999999
15665,83,4,1,10,21,0,5,1,1,0.5,0.4848,0.77,0.0
15666,83,4,1,10,22,0,5,1,1,0.5,0.4848,0.77,0.0896
15667,83,4,1,10,23,0,5,1,1,0.46,0.4545,0.88,0.1045
15668,87,4,1,10,0,0,6,0,1,0.46,0.4545,0.82,0.1343
15669,87,4,1,10,1,0,6,0,1,0.46,0.4545,0.72,0.1343
15670,87,4,1,10,2,0,6,0,1,0.44,0.4394,0.77,0.1045
15671,87,4,1,10,3,0,6,0,1,0.42,0.4242,0.77,0.1343
15672,87,4,1,10,4,0,6,0,1,0.44,0.4394,0.72,0.0
15673,87,4,1,10,5,0,6,0,1,0.4,0.4091,0.82,0.0
15674,87,4,1,10,6,0,6,0,1,0.42,0.4242,0.71,0.0
15675,87,4,1,10,7,0,6,0,1,0.4,0.4091,0.82,0.0
15676,87,4,1,10,8,0,6,0,1,0.46,0.4545,0.67,0.1343
15677,87,4,1,10,9,0,6,0,1,0.5,0.4848,0.59,0.1343
15678,87,4,1,10,10,0,6,0,1,0.52,0.5,0.52,0.1343
15679,87,4,1,10,11,0,6,0,1,0.54,0.5152,0.52,0.2239
15680,87,4,1,10,12,0,6,0,1,0.56,0.5303,0.46,0.1045
15681,87,4,1,10,13,0,6,0,1,0.56,0.5303,0.43,0.1642
15682,87,4,1,10,14,0,6,0,1,0.56,0.5303,0.4,0.0
15683,87,4,1,10,15,0,6,0,1,0.56,0.5303,0.43,0.0
15684,87,4,1,10,16,0,6,0,1,0.54,0.5152,0.42,0.2836
15685,87,4,1,10,17,0,6,0,1,0.54,0.5152,0.37,0.2239
15686,87,4,1,10,18,0,6,0,1,0.52,0.5,0.39,0.2239
15687,87,4,1,10,19,0,6,0,1,0.5,0.4848,0.45,0.1343
15688,87,4,1,10,20,0,6,0,1,0.5,0.4848,0.39,0.2239
15689,87,4,1,10,21,0,6,0,1,0.46,0.4545,0.47,0.2239
15690,87,4,1,10,22,0,6,0,1,0.44,0.4394,0.51,0.1045
15691,87,4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0.0
15692,89,4,1,10,0,0,0,0,1,0.44,0.4394,0.54,0.1642
15693,89,4,1,10,1,0,0,0,1,0.42,0.4242,0.58,0.2239
15694,89,4,1,10,2,0,0,0,1,0.4,0.4091,0.62,0.1642
15695,89,4,1,10,3,0,0,0,1,0.38,0.3939,0.66,0.0896
15696,89,4,1,10,4,0,0,0,1,0.36,0.3485,0.71,0.1642
15697,89,4,1,10,5,0,0,0,1,0.38,0.3939,0.66,0.0896
15698,89,4,1,10,6,0,0,0,1,0.4,0.4091,0.62,0.0
15699,89,4,1,10,7,0,0,0,1,0.4,0.4091,0.62,0.0
15700,89,4,1,10,8,0,0,0,1,0.42,0.4242,0.67,0.0
15701,89,4,1,10,9,0,0,0,1,0.46,0.4545,0.55,0.1642
15702,89,4,1,10,10,0,0,0,1,0.5,0.4848,0.48,0.2985
15703,89,4,1,10,11,0,0,0,1,0.52,0.5,0.44,0.3284
15704,89,4,1,10,12,0,0,0,1,0.54,0.5152,0.39,0.3284
15705,89,4,1,10,13,0,0,0,1,0.56,0.5303,0.37,0.2537
15706,89,4,1,10,14,0,0,0,1,0.56,0.5303,0.35,0.1939999999999999
15707,89,4,1,10,15,0,0,0,1,0.56,0.5303,0.35,0.3284
15708,89,4,1,10,16,0,0,0,1,0.54,0.5152,0.37,0.2239
15709,89,4,1,10,17,0,0,0,1,0.52,0.5,0.39,0.2537
15710,89,4,1,10,18,0,0,0,1,0.52,0.5,0.39,0.1939999999999999
15711,89,4,1,10,19,0,0,0,1,0.5,0.4848,0.42,0.1642
15712,89,4,1,10,20,0,0,0,1,0.48,0.4697,0.44,0.1939999999999999
15713,89,4,1,10,21,0,0,0,1,0.42,0.4242,0.54,0.1642
15714,89,4,1,10,22,0,0,0,1,0.42,0.4242,0.54,0.0
15715,89,4,1,10,23,0,0,0,1,0.44,0.4394,0.54,0.0
15716,91,4,1,10,0,0,1,1,1,0.4,0.4091,0.62,0.0
15717,91,4,1,10,1,0,1,1,1,0.4,0.4091,0.71,0.0
15718,91,4,1,10,2,0,1,1,1,0.38,0.3939,0.71,0.0
15719,91,4,1,10,3,0,1,1,1,0.4,0.4091,0.62,0.0
15720,91,4,1,10,4,0,1,1,1,0.38,0.3939,0.66,0.0
15721,91,4,1,10,5,0,1,1,1,0.38,0.3939,0.76,0.0896
15722,91,4,1,10,6,0,1,1,1,0.36,0.3636,0.76,0.0896
15723,91,4,1,10,7,0,1,1,1,0.38,0.3939,0.66,0.0896
15724,91,4,1,10,8,0,1,1,1,0.44,0.4394,0.67,0.0
15725,91,4,1,10,9,0,1,1,1,0.46,0.4545,0.63,0.0896
15726,91,4,1,10,10,0,1,1,1,0.5,0.4848,0.55,0.0
15727,91,4,1,10,11,0,1,1,1,0.56,0.5303,0.37,0.1642
15728,91,4,1,10,12,0,1,1,1,0.58,0.5455,0.35,0.0
15729,91,4,1,10,13,0,1,1,1,0.62,0.6212,0.29,0.1642
15730,91,4,1,10,14,0,1,1,1,0.62,0.6061,0.27,0.1939999999999999
15731,91,4,1,10,15,0,1,1,1,0.64,0.6212,0.29,0.1642
15732,91,4,1,10,16,0,1,1,1,0.62,0.6212,0.33,0.1642
15733,91,4,1,10,17,0,1,1,1,0.62,0.6212,0.33,0.1045
15734,91,4,1,10,18,0,1,1,1,0.54,0.5152,0.64,0.1045
15735,91,4,1,10,19,0,1,1,1,0.52,0.5,0.52,0.1045
15736,91,4,1,10,20,0,1,1,1,0.5,0.4848,0.59,0.1045
15737,91,4,1,10,21,0,1,1,1,0.48,0.4697,0.67,0.0896
15738,91,4,1,10,22,0,1,1,1,0.46,0.4545,0.82,0.1343
15739,91,4,1,10,23,0,1,1,1,0.46,0.4545,0.82,0.1045
15740,93,4,1,10,0,0,2,1,1,0.46,0.4545,0.88,0.1642
15741,93,4,1,10,1,0,2,1,1,0.46,0.4545,0.77,0.1642
15742,93,4,1,10,2,0,2,1,1,0.44,0.4394,0.88,0.1343
15743,93,4,1,10,3,0,2,1,1,0.44,0.4394,0.77,0.1343
15744,93,4,1,10,4,0,2,1,1,0.42,0.4242,0.77,0.1045
15745,93,4,1,10,5,0,2,1,1,0.44,0.4394,0.77,0.0896
15746,93,4,1,10,6,0,2,1,1,0.4,0.4091,0.82,0.0896
15747,93,4,1,10,7,0,2,1,2,0.44,0.4394,0.77,0.1045
15748,93,4,1,10,8,0,2,1,2,0.46,0.4545,0.72,0.0896
15749,93,4,1,10,9,0,2,1,2,0.5,0.4848,0.72,0.1045
15750,93,4,1,10,10,0,2,1,1,0.54,0.5152,0.6,0.0
15751,93,4,1,10,11,0,2,1,1,0.6,0.6212,0.53,0.0
15752,93,4,1,10,12,0,2,1,2,0.62,0.6212,0.46,0.0896
15753,93,4,1,10,13,0,2,1,2,0.64,0.6212,0.44,0.0
