age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
34,3,15,10,2,3,0,4,1,0,0,55,38
31,4,15,10,4,3,3,4,1,0,0,45,38
73,-1,11,9,6,-1,1,4,0,0,0,15,38
38,1,8,11,2,3,0,4,1,0,0,40,38
51,5,15,10,2,9,5,4,0,0,0,40,38
36,3,15,10,2,3,0,4,1,0,0,40,38
29,3,15,10,2,10,0,4,1,7688,0,54,38
64,5,11,9,2,11,0,4,1,0,0,15,38
24,3,15,10,4,6,3,4,1,0,0,55,38
21,6,15,10,4,3,3,4,0,0,0,20,38
28,3,15,10,2,2,0,4,1,0,0,60,38
18,-1,1,7,4,-1,3,4,1,0,0,25,38
41,4,11,9,2,2,0,4,1,0,0,50,38
17,3,6,5,4,7,3,4,1,0,0,16,38
58,3,10,16,2,9,0,4,1,0,0,50,38
50,5,9,13,2,11,0,4,1,0,0,8,38
30,3,1,7,3,5,1,0,1,0,0,40,25
47,3,11,9,2,2,0,4,1,0,0,40,38
24,3,15,10,4,11,3,4,1,0,0,20,38
50,0,15,10,2,3,0,2,1,0,0,40,38
29,3,12,14,4,9,1,4,1,0,0,55,33
31,5,10,16,2,9,0,4,1,0,0,40,38
40,5,11,9,2,4,0,4,1,0,0,70,38
31,3,15,10,4,11,1,4,0,0,0,60,38
53,3,6,5,2,6,0,2,1,0,0,40,38
33,3,11,9,4,0,1,4,0,0,0,40,38
43,3,9,13,2,7,0,4,1,0,0,40,38
56,3,15,10,2,3,5,4,0,7688,0,50,38
38,3,9,13,2,3,5,4,0,0,0,50,38
18,3,1,7,4,11,3,4,0,0,0,30,38
50,3,11,9,2,3,0,4,1,0,0,40,38
78,3,11,9,6,11,4,4,0,2329,0,12,38
27,3,1,7,2,2,0,4,1,0,0,40,38
19,3,15,10,4,11,3,4,0,0,0,25,38
24,6,9,13,4,12,1,4,0,0,0,40,38
20,3,15,10,4,11,3,4,1,0,1602,15,38
25,3,12,14,4,9,3,4,1,0,0,35,38
34,3,9,13,0,11,1,4,0,0,0,50,38
30,4,8,11,2,11,0,4,1,0,0,35,38
37,0,12,14,0,9,1,4,0,0,0,40,38
38,3,11,9,2,6,0,4,1,0,0,48,38
67,7,11,9,2,0,0,1,1,0,0,12,29
35,3,11,9,2,13,0,4,1,0,0,30,38
75,5,11,9,2,4,0,4,1,0,0,30,38
47,3,15,10,2,3,5,4,0,0,0,50,38
23,3,0,6,2,5,0,4,1,0,0,40,38
51,0,11,9,0,0,1,4,0,0,0,8,38
42,1,11,9,0,7,1,2,1,0,0,40,38
32,3,15,10,2,12,5,4,0,0,0,32,38
54,3,11,9,5,11,4,4,0,0,0,35,38
20,3,15,10,4,5,3,4,0,0,0,40,38
39,3,11,9,2,2,0,4,1,0,0,40,38
41,3,11,9,2,2,0,4,1,7688,0,38,38
35,3,11,9,4,6,1,4,0,0,0,40,38
45,1,9,13,2,2,0,4,1,0,0,35,38
27,3,9,13,4,11,1,4,0,0,0,40,38
61,5,5,4,2,11,0,4,1,0,0,30,38
41,3,11,9,4,11,1,4,1,0,0,50,38
22,3,15,10,4,12,3,4,1,0,0,40,38
55,3,15,10,2,2,0,2,1,15024,0,40,38
66,-1,9,13,2,-1,0,4,1,0,0,6,38
25,3,15,10,2,2,0,4,1,0,0,40,38
20,3,15,10,4,7,3,4,0,0,0,35,38
20,3,15,10,4,6,2,2,0,0,0,35,38
67,4,9,13,2,3,0,4,1,0,0,16,38
44,3,15,10,2,11,0,4,1,0,0,60,38
42,3,11,9,2,11,0,4,1,0,0,60,38
29,1,15,10,4,0,1,3,1,0,0,40,6
48,3,15,10,4,2,4,4,0,0,0,38,38
25,3,11,9,4,0,2,2,0,0,0,40,38
31,3,11,9,0,7,4,4,0,0,0,99,38
48,3,9,13,3,11,4,4,0,0,2472,70,38
40,3,12,14,0,9,1,4,1,0,0,20,38
26,3,15,10,2,11,0,4,1,0,0,40,38
28,3,11,9,2,7,3,4,0,0,0,35,38
52,3,15,10,2,2,0,4,1,0,0,40,38
41,5,11,9,2,9,0,4,1,0,0,40,38
39,5,9,13,2,4,5,4,0,0,0,50,38
48,3,11,9,4,0,1,2,0,0,0,16,37
19,3,11,9,4,11,1,4,0,0,0,30,38
27,3,15,10,2,6,0,4,1,0,1651,40,38
59,3,8,11,2,11,0,4,1,0,1740,50,38
19,3,15,10,4,11,2,4,1,0,0,40,38
32,3,11,9,4,5,3,4,1,0,0,50,38
39,3,11,9,4,5,2,4,1,0,0,40,38
33,3,11,9,2,2,0,4,1,0,0,40,38
38,3,11,9,4,5,1,4,1,0,0,40,38
27,3,15,10,4,4,3,4,1,0,0,45,38
23,3,11,9,4,3,3,4,0,0,0,45,38
59,-1,8,11,0,-1,1,4,1,0,0,48,38
25,1,9,13,4,0,1,1,1,0,0,20,18
37,4,7,12,2,11,0,4,1,0,0,68,38
31,3,11,9,2,13,0,4,1,0,0,65,38
24,3,7,12,4,11,3,4,0,0,0,37,38
53,1,9,13,0,0,4,4,0,0,0,38,5
26,3,15,10,4,5,2,2,1,0,0,40,-1
25,3,15,10,2,0,5,4,0,0,0,40,38
59,3,1,7,4,6,1,4,1,0,0,40,38
39,0,11,9,0,0,4,4,0,0,0,40,38
28,3,15,10,4,5,3,4,1,0,0,40,38
22,3,11,9,4,5,1,4,1,0,0,40,38
20,3,11,9,4,2,2,4,1,0,0,40,7
25,3,15,10,4,7,3,4,0,0,0,40,38
27,3,15,10,4,2,4,4,1,0,0,50,38
20,3,11,9,4,11,4,4,1,0,0,40,38
63,-1,15,10,6,-1,1,2,0,0,0,24,38
43,5,0,6,0,4,4,4,1,0,0,25,38
39,3,15,10,0,0,1,4,0,0,0,40,38
27,3,9,13,4,9,1,4,1,0,0,45,38
17,3,0,6,4,11,3,4,0,0,0,5,38
40,6,14,15,2,9,0,4,1,0,0,72,38
50,3,15,10,2,2,0,4,1,0,0,48,38
23,4,9,13,4,0,3,4,0,0,0,35,38
60,3,11,9,2,11,0,4,1,7298,0,65,38
30,3,11,9,4,3,1,4,0,0,0,40,38
24,3,11,9,2,5,0,4,1,0,0,50,38
23,3,9,13,4,0,3,4,0,0,0,20,38
24,3,9,13,2,9,0,4,1,5013,0,30,38
45,5,9,13,2,2,0,4,1,0,0,20,38
58,4,15,10,2,3,0,4,1,7298,0,60,38
22,3,15,10,4,11,2,4,1,0,0,20,38
41,3,15,10,4,5,1,4,1,0,0,40,38
48,3,5,4,2,6,0,4,1,0,0,40,38
31,3,11,9,0,6,2,4,1,0,0,40,38
33,3,14,15,2,9,0,4,1,0,1977,50,38
49,4,9,13,2,3,0,4,1,0,0,50,38
30,3,9,13,2,9,0,4,1,7688,0,50,38
38,3,11,9,4,2,1,4,1,0,0,40,38
58,1,11,9,2,13,0,4,1,0,0,48,38
58,3,9,13,0,9,1,4,0,0,0,50,38
61,5,11,9,2,3,0,4,1,0,0,40,38
58,3,11,9,2,11,0,4,1,7688,0,40,38
32,3,8,11,2,12,0,4,1,0,0,45,38
33,5,11,9,0,2,1,4,1,0,0,50,38
28,3,9,13,5,3,1,4,0,0,0,50,38
22,3,15,10,4,7,3,4,0,0,0,11,38
35,3,11,9,2,2,0,4,1,0,0,40,38
59,3,11,9,2,11,0,4,1,0,0,55,38
45,4,14,15,2,3,0,1,1,7688,0,40,-1
50,5,11,9,2,11,0,2,1,0,0,40,38
56,4,2,8,6,3,1,4,0,0,0,40,38
36,5,11,9,4,2,1,4,1,0,0,40,38
18,-1,0,6,4,-1,3,4,1,0,0,30,38
28,3,15,10,2,11,0,0,1,0,0,60,38
42,3,8,11,2,9,0,2,1,0,0,40,38
60,3,11,9,2,7,0,4,1,0,0,40,38
41,4,15,10,2,11,0,4,1,0,0,91,38
42,3,9,13,2,12,0,4,1,7298,0,45,38
36,3,11,9,2,2,0,4,1,0,0,55,38
52,1,12,14,2,9,0,4,1,0,0,40,38
42,5,11,9,2,13,0,4,1,0,0,40,38
26,1,15,10,2,10,0,4,1,0,0,55,38
31,1,9,13,0,9,4,4,0,0,0,40,38
47,3,4,3,5,11,4,4,0,0,0,40,25
35,3,15,10,2,6,0,4,1,0,0,50,38
19,3,6,5,4,5,3,4,1,0,0,25,38
59,5,15,10,2,11,5,4,0,0,0,80,38
38,3,9,13,2,3,0,4,1,0,0,40,38
36,3,9,13,2,3,0,4,1,0,0,50,38
35,3,12,14,4,3,1,4,0,0,0,55,38
39,3,11,9,2,4,0,4,1,0,0,30,38
64,3,15,10,5,7,1,4,1,0,0,40,38
17,1,0,6,4,7,3,4,0,0,0,25,38
49,3,15,10,2,7,0,4,1,0,0,32,38
19,3,15,10,4,7,3,4,0,0,0,25,38
36,5,11,9,2,9,5,4,0,3137,0,40,38
26,3,11,9,4,5,1,4,1,0,0,45,38
27,3,4,3,4,8,2,4,0,2176,0,40,7
66,3,9,13,2,9,0,4,1,20051,0,40,38
38,3,5,4,2,0,0,4,1,0,0,40,38
25,3,9,13,4,3,2,4,0,0,0,25,38
19,3,11,9,4,9,1,4,0,0,0,40,38
30,3,7,12,4,2,1,4,1,4787,0,50,38
22,3,8,11,4,3,4,1,1,0,0,40,34
60,3,15,10,0,2,3,4,1,0,0,44,38
54,3,15,10,2,12,0,4,1,0,1977,18,38
46,3,11,9,5,2,1,4,1,0,0,37,38
33,6,15,10,4,7,3,4,1,0,0,40,38
51,1,12,14,0,3,1,4,0,0,0,40,38
43,3,14,15,2,9,0,4,1,15024,0,60,38
18,-1,11,9,4,-1,3,4,0,0,0,30,38
60,4,11,9,2,4,0,4,1,0,0,25,38
39,5,11,9,2,4,0,4,1,0,0,60,38
23,3,9,13,4,12,3,4,0,3325,0,40,38
39,3,7,12,4,12,1,4,0,0,0,40,38
40,1,15,10,4,3,1,4,1,0,0,40,38
48,3,15,10,2,3,0,4,1,0,0,65,38
24,3,11,9,4,5,2,4,1,0,0,40,38
32,3,11,9,0,5,1,4,1,0,0,40,38
31,5,15,10,2,2,0,4,1,0,0,60,38
39,3,11,9,4,6,1,2,1,0,0,40,38
27,3,12,14,4,3,3,4,0,0,0,40,38
45,6,12,14,4,0,1,2,1,0,0,38,38
22,-1,11,9,0,-1,2,2,0,0,0,40,38
31,3,9,13,4,2,1,1,1,0,0,40,39
63,3,11,9,0,3,1,4,0,0,0,40,38
45,3,9,13,2,3,0,4,1,0,0,50,38
28,6,15,10,5,0,4,4,0,0,0,50,38
23,3,9,13,4,11,3,4,0,0,0,40,38
50,3,11,9,2,2,0,4,1,0,0,44,38
33,3,2,8,2,10,0,4,1,0,0,40,38
22,-1,15,10,4,-1,3,4,1,0,0,40,38
27,3,9,13,4,11,1,4,1,13550,0,46,38
29,3,15,10,2,13,0,4,1,0,0,40,38
36,3,11,9,0,0,4,4,0,0,0,35,38
60,3,3,2,2,2,0,4,1,0,0,40,25
46,3,9,13,2,13,0,4,1,0,0,50,-1
67,-1,12,14,6,-1,1,4,0,0,0,40,38
20,-1,15,10,4,-1,3,4,0,0,0,15,9
23,3,9,13,4,11,3,4,1,0,0,55,38
38,4,11,9,2,3,0,4,1,0,0,50,38
60,3,14,15,2,3,0,4,1,0,0,40,38
20,5,15,10,4,2,1,4,0,0,0,35,38
37,3,15,10,6,6,4,2,0,0,0,48,38
37,3,11,9,4,2,4,4,1,0,0,40,38
58,3,11,9,2,2,0,4,1,0,0,40,38
25,3,9,13,4,2,3,4,1,0,0,30,1
27,3,15,10,4,0,4,4,0,0,0,60,38
33,3,15,10,2,6,0,4,1,0,0,55,38
43,6,15,10,0,0,1,4,0,0,0,40,38
21,0,15,10,4,12,3,2,1,0,0,20,38
45,3,11,9,2,2,0,3,1,0,0,40,25
44,3,4,3,2,6,0,2,1,0,0,40,38
52,-1,5,4,2,-1,0,4,1,0,0,40,38
53,3,11,9,0,9,1,4,1,4787,0,46,38
31,3,11,9,4,7,3,2,0,0,0,20,38
18,0,1,7,4,7,3,1,1,0,0,15,29
20,3,11,9,4,7,3,4,0,0,0,30,38
32,3,11,9,4,6,1,4,1,0,0,40,38
48,3,0,6,2,13,0,2,1,0,0,40,38
46,3,11,9,2,7,0,2,1,0,0,40,38
28,3,11,9,2,6,0,4,1,0,0,50,38
27,5,11,9,4,11,1,2,1,0,0,40,38
18,0,15,10,4,11,3,4,0,0,0,32,38
69,5,11,9,2,3,0,4,1,9386,0,12,38
50,4,12,14,2,11,0,4,1,0,0,40,38
43,3,11,9,2,6,5,4,0,0,0,40,11
32,3,9,13,0,11,4,4,0,0,0,30,38
43,3,11,9,5,3,1,4,0,0,0,48,38
52,5,11,9,2,11,0,4,1,7688,0,55,38
50,3,9,13,2,3,0,4,1,0,0,40,-1
35,3,15,10,0,3,1,4,0,0,0,40,38
20,-1,11,9,4,-1,3,4,0,0,0,5,38
73,-1,11,9,6,-1,1,4,0,0,0,65,38
46,3,11,9,0,0,3,4,0,0,0,45,38
58,3,11,9,2,13,0,4,1,0,0,60,38
46,4,14,15,2,9,0,4,1,15024,0,60,38
40,3,11,9,4,2,1,4,1,0,0,50,38
25,3,9,13,4,0,3,4,1,0,0,40,38
22,3,7,12,4,0,1,4,0,0,0,25,38
33,0,9,13,2,9,0,4,1,0,0,40,38
49,0,8,11,2,2,0,4,1,0,0,40,38
62,3,0,6,0,9,4,4,0,0,0,40,38
56,1,15,10,0,10,1,2,1,0,0,48,38
24,3,11,9,4,13,4,4,0,0,0,40,25
42,3,11,9,4,7,1,4,0,0,0,40,38
41,3,12,14,0,3,4,4,0,0,0,40,38
23,3,9,13,4,7,1,4,1,0,0,66,6
22,-1,15,10,4,-1,3,4,1,0,0,40,38
35,3,9,13,4,0,2,4,1,0,0,40,38
42,3,11,9,3,5,2,1,1,0,0,40,-1
22,3,11,9,4,6,3,4,1,0,0,40,25
32,5,11,9,2,2,0,4,1,0,0,50,38
25,3,11,9,4,2,3,4,1,0,0,40,38
66,3,4,3,0,8,1,2,0,0,0,15,38
26,6,11,9,2,10,0,4,1,0,0,38,38
46,3,15,10,0,13,3,4,1,3325,0,55,38
55,3,9,13,2,3,0,4,1,0,0,45,38
24,3,11,9,2,2,0,4,1,0,0,40,38
25,3,11,9,4,11,4,4,1,0,0,40,38
22,3,15,10,4,0,1,4,0,0,0,40,38
31,3,11,9,4,7,1,4,1,0,0,40,38
30,3,11,9,0,0,1,4,0,0,0,40,38
54,3,11,9,4,7,1,4,1,0,0,15,38
19,-1,15,10,4,-1,3,4,0,0,0,40,38
56,3,6,5,0,2,1,4,0,0,0,40,38
47,3,11,9,2,2,0,1,1,0,0,60,23
29,3,11,9,2,2,0,2,1,0,0,40,38
53,3,11,9,2,2,0,4,1,0,0,40,38
22,3,11,9,4,6,4,2,0,0,0,40,38
50,-1,9,13,2,-1,0,2,1,0,1902,60,38
42,3,11,9,0,3,1,4,0,0,0,40,38
21,3,15,10,4,11,2,4,1,0,0,40,38
36,4,11,9,4,7,1,4,0,0,0,70,38
60,3,4,3,2,11,0,4,1,0,0,40,-1
69,3,8,11,6,11,1,4,0,0,0,25,38
31,3,11,9,2,13,0,0,1,0,0,40,38
48,3,15,10,0,0,4,4,0,0,0,55,38
23,3,11,9,4,3,1,4,0,0,0,40,38
24,3,7,12,5,2,4,1,1,8614,0,40,38
47,3,11,9,2,0,0,2,1,0,0,40,38
36,3,11,9,4,6,4,0,0,0,0,40,38
39,3,7,12,2,3,0,4,1,0,0,50,38
22,3,11,9,4,13,1,4,0,0,0,46,38
27,3,9,13,4,11,1,4,1,10520,0,45,38
36,3,11,9,2,6,0,4,1,0,0,40,38
54,3,3,2,2,7,0,4,1,0,0,40,25
33,0,11,9,0,0,4,4,0,0,0,40,38
42,3,11,9,2,9,0,4,1,7688,0,50,38
52,3,15,10,2,11,0,4,1,0,0,65,38
23,3,9,13,4,11,3,4,1,0,0,32,38
33,3,3,2,2,5,0,4,1,0,0,40,25
30,3,8,11,0,0,1,4,0,0,0,38,38
35,3,8,11,2,12,0,2,1,0,0,38,22
35,-1,8,11,2,-1,5,4,0,0,0,20,38
27,3,11,9,4,5,3,4,1,0,0,37,38
24,3,11,9,4,7,3,4,1,0,0,35,38
44,1,11,9,2,6,0,4,1,0,0,40,38
62,3,8,11,5,8,1,2,0,0,0,20,38
45,3,9,13,2,3,0,4,1,15024,0,40,38
75,5,11,9,2,4,0,4,1,0,0,20,38
47,3,9,13,2,9,0,4,1,0,0,50,38
64,3,14,15,2,3,0,4,1,0,0,60,38
54,3,11,9,0,12,1,4,1,0,0,42,38
41,0,9,13,2,3,0,4,1,0,0,40,38
33,3,7,12,2,2,0,4,1,0,0,40,38
20,3,15,10,4,0,3,4,0,0,0,10,38
51,3,9,13,0,11,1,4,1,0,0,50,38
45,4,14,15,4,2,1,4,1,0,0,50,38
18,-1,1,7,4,-1,3,4,1,0,0,72,38
43,3,0,6,2,13,0,4,1,0,0,40,40
30,3,11,9,4,2,3,4,1,0,1504,40,38
32,3,11,9,0,0,3,4,0,0,0,40,38
45,3,15,10,2,2,0,4,1,0,1902,40,-1
61,3,15,10,0,11,1,4,0,0,0,40,38
21,3,3,2,2,7,2,4,1,0,0,40,8
56,3,1,7,0,2,1,4,1,0,0,49,38
28,3,11,9,4,5,2,4,1,0,0,60,38
23,3,15,10,4,5,3,2,0,0,0,40,38
55,3,15,10,2,13,0,4,1,0,0,84,38
27,-1,15,10,2,-1,0,4,1,0,419,20,25
33,3,11,9,4,13,1,4,1,0,0,70,38
22,3,15,10,4,0,3,4,0,0,0,20,38
43,1,8,11,2,3,0,4,1,0,0,40,38
32,5,11,9,0,3,4,4,0,0,0,40,38
38,3,15,10,2,11,5,4,0,0,0,40,38
18,3,6,5,4,4,3,4,1,0,0,20,38
35,3,15,10,2,2,0,4,1,0,0,50,38
67,-1,11,9,6,-1,1,4,0,0,0,40,38
29,3,11,9,0,6,3,4,0,0,0,40,38
19,3,3,2,4,5,1,4,1,0,0,55,25
39,3,1,7,2,2,0,4,1,0,0,35,38
29,3,15,10,2,3,0,4,1,0,1887,50,38
45,4,14,15,2,9,0,4,1,0,0,55,38
44,3,15,10,2,6,0,4,1,3103,0,40,38
42,1,5,4,2,2,0,4,1,0,0,40,38
34,3,9,13,4,11,1,4,1,0,0,40,38
52,1,9,13,2,12,0,4,1,0,0,40,38
18,-1,1,7,4,-1,3,4,1,0,0,25,38
64,3,11,9,2,4,0,4,1,0,0,25,9
30,3,9,13,2,11,0,4,1,0,0,45,38
43,1,9,13,0,3,4,4,1,0,0,42,10
49,5,15,10,4,2,4,4,1,0,0,40,38
35,3,15,10,2,9,0,4,1,0,0,40,38
37,5,14,15,2,9,0,4,1,0,0,50,38
49,3,5,4,2,5,0,4,1,0,0,40,38
19,3,1,7,5,7,3,4,0,0,0,40,38
22,3,9,13,4,3,3,4,1,2202,0,4,38
31,3,11,9,4,7,3,2,1,0,0,40,38
26,3,15,10,2,2,0,4,1,0,0,40,38
44,3,15,10,2,11,0,4,1,0,0,55,38
38,3,15,10,2,7,5,4,0,0,0,40,38
33,5,11,9,2,11,0,4,1,0,0,60,38
24,-1,11,9,5,-1,4,2,0,0,0,37,38
18,3,2,8,4,7,3,4,1,0,0,20,38
32,3,8,11,6,12,4,2,0,0,0,40,38
27,3,11,9,0,0,1,4,0,0,0,40,38
28,6,12,14,2,3,0,2,1,0,0,40,22
30,5,8,11,4,2,1,4,1,0,0,40,38
33,3,11,9,4,7,1,2,1,0,0,38,38
74,3,12,14,0,11,1,4,0,0,0,10,38
36,3,11,9,4,2,1,1,1,0,0,70,34
36,3,7,12,2,12,0,4,1,0,0,55,38
29,3,11,9,2,0,5,4,0,0,2057,20,38
39,3,9,13,0,3,4,4,0,0,0,45,38
25,4,9,13,4,11,1,4,1,0,0,80,38
21,3,11,9,5,4,3,4,1,0,0,40,38
39,6,8,11,4,3,4,4,0,0,0,50,38
38,3,15,10,0,9,1,4,0,0,0,32,38
20,3,11,9,4,11,1,1,0,0,0,25,38
51,3,11,9,0,2,1,4,1,0,0,40,38
21,3,11,9,4,0,4,4,0,0,0,40,38
36,3,15,10,4,9,1,4,0,0,0,40,38
50,3,11,9,5,7,4,2,0,0,0,40,38
38,3,11,9,2,3,0,4,1,0,0,55,38
25,1,9,13,4,9,1,4,0,0,0,40,38
23,3,15,10,4,11,3,4,0,0,0,15,38
36,3,9,13,2,3,0,4,1,0,0,55,38
41,3,9,13,2,9,0,4,1,0,0,40,10
34,3,12,14,4,3,1,4,0,0,0,50,38
19,6,15,10,4,7,3,4,1,0,0,10,38
18,3,0,6,4,7,3,4,0,0,0,3,38
36,3,0,6,0,11,3,4,1,0,0,40,38
46,3,15,10,2,13,0,4,1,0,1887,40,38
29,3,15,10,4,2,3,4,1,0,0,45,38
23,3,11,9,4,3,1,4,0,0,0,32,38
35,3,11,9,2,5,0,4,1,0,0,40,38
35,3,11,9,4,13,3,4,1,0,0,40,38
40,3,11,9,2,13,0,4,1,0,0,40,38
22,3,15,10,4,13,3,1,1,0,0,40,38
19,6,15,10,4,0,3,4,0,0,0,15,38
70,3,1,7,2,13,0,4,1,0,0,40,38
38,3,15,10,0,13,1,2,1,0,0,55,38
35,3,15,10,2,11,0,4,1,0,0,50,38
25,3,15,10,4,7,3,4,0,0,0,35,38
39,3,15,10,2,2,0,4,1,0,0,45,38
50,3,10,16,2,9,0,2,1,0,0,37,-1
43,3,7,12,2,9,0,4,1,0,0,50,38
37,0,15,10,2,0,0,4,1,0,0,40,29
51,3,11,9,2,7,0,4,1,7298,0,40,7
29,-1,0,6,5,-1,4,4,0,0,0,12,38
20,3,11,9,4,7,3,2,1,0,0,40,38
21,3,15,10,4,0,1,4,0,0,0,40,38
47,3,11,9,2,5,5,2,0,0,0,40,38
44,3,7,12,0,12,4,4,0,0,0,40,38
17,3,6,5,4,5,3,4,1,0,1719,15,38
25,3,1,7,4,7,1,4,1,0,0,40,38
43,6,10,16,4,9,1,4,0,0,0,40,38
46,0,8,11,2,0,0,4,1,0,0,40,38
42,3,15,10,2,6,0,4,1,0,0,60,38
46,1,12,14,0,9,1,0,1,0,0,40,38
22,3,15,10,4,7,1,4,0,0,0,30,38
49,3,11,9,2,13,0,2,1,0,0,40,38
21,3,11,9,2,6,0,4,1,0,0,50,38
53,3,12,14,2,0,5,4,0,0,0,40,38
43,3,15,10,0,2,4,4,1,0,0,42,38
22,3,11,9,4,7,3,4,1,0,0,50,38
33,3,9,13,4,9,1,4,0,10520,0,45,38
28,3,8,11,4,0,3,4,0,0,0,40,38
25,3,15,10,4,12,4,4,0,0,0,24,38
40,3,9,13,2,3,0,1,1,0,0,40,2
50,3,15,10,2,12,0,4,1,0,0,45,38
48,5,15,10,0,11,4,4,1,0,0,65,38
30,3,11,9,2,6,0,4,1,0,0,40,38
33,3,11,9,3,7,4,2,0,0,0,38,38
34,3,15,10,2,2,0,1,1,0,0,40,29
42,3,9,13,2,0,0,1,1,0,0,40,38
48,5,15,10,2,3,0,1,1,0,0,65,38
38,3,9,13,2,9,0,4,1,7688,0,45,38
29,3,11,9,2,6,0,4,1,0,0,40,38
33,3,0,6,4,5,1,4,1,0,0,40,38
64,3,9,13,0,3,1,4,1,27828,0,55,38
44,3,8,11,2,13,5,4,0,0,0,25,38
42,0,9,13,2,3,0,4,1,7298,0,50,38
49,3,11,9,2,6,0,4,1,0,0,45,38
25,3,11,9,2,5,0,4,1,0,0,40,38
33,3,9,13,4,3,1,4,0,0,0,40,38
38,3,15,10,2,11,0,4,1,0,0,60,38
20,3,11,9,4,11,1,4,0,0,0,38,38
44,3,11,9,4,5,1,4,1,0,0,50,38
45,3,9,13,2,13,0,4,1,0,0,40,38
27,4,11,9,4,11,1,4,1,0,0,50,38
18,3,11,9,4,6,3,4,1,0,0,40,38
38,3,11,9,0,2,4,4,1,0,0,50,38
45,3,1,7,2,2,0,4,1,0,0,42,38
27,1,11,9,4,10,1,2,1,2174,0,40,38
64,3,4,3,6,7,1,2,0,0,0,16,38
66,1,11,9,2,3,0,4,1,3432,0,20,38
34,3,9,13,4,11,1,4,0,0,0,35,38
45,5,9,13,2,13,0,4,1,0,0,40,38
42,5,11,9,0,2,1,4,1,0,0,40,38
32,3,9,13,2,3,0,4,1,0,1902,60,38
26,3,0,6,4,0,1,2,1,0,0,20,38
27,3,8,11,4,2,2,4,1,0,0,40,38
21,3,15,10,4,11,2,4,0,0,0,40,38
23,-1,15,10,4,-1,3,4,1,0,0,30,38
47,3,15,10,2,2,0,4,1,0,0,40,38
20,6,15,10,4,0,3,4,0,0,0,40,38
46,6,9,13,2,9,0,4,1,0,0,38,38
35,-1,11,9,2,-1,5,2,0,0,0,40,38
55,3,9,13,2,3,0,4,1,0,1887,40,38
28,3,15,10,4,12,3,4,0,0,0,24,38
21,3,15,10,4,11,3,4,0,0,0,40,38
36,3,11,9,4,6,1,4,1,0,0,40,38
29,3,10,16,0,9,1,4,0,0,0,60,38
38,3,9,13,2,3,0,4,1,0,0,40,-1
37,3,9,13,2,3,0,4,1,0,0,50,38
81,5,3,2,6,11,2,4,1,0,0,45,25
41,3,15,10,0,3,1,4,0,0,0,40,38
29,3,9,13,4,11,3,4,0,0,0,40,38
30,5,7,12,0,0,1,4,0,0,0,40,38
25,3,11,9,4,0,1,4,1,0,0,40,38
42,0,11,9,4,0,4,4,0,0,0,40,38
30,3,11,9,0,13,3,2,1,0,0,40,38
65,-1,11,9,2,-1,0,4,1,0,0,20,38
18,3,11,9,4,7,3,4,1,0,0,35,38
26,3,1,7,4,6,4,4,1,6497,0,48,38
30,3,15,10,4,10,3,4,1,0,0,48,38
61,3,7,12,2,3,0,4,1,0,0,42,38
21,3,11,9,4,6,1,4,1,0,0,45,38
53,3,11,9,2,6,0,4,1,0,0,48,38
41,4,14,15,2,3,5,4,0,0,2415,55,38
43,4,15,10,2,3,0,4,1,15024,0,45,38
60,3,5,4,5,8,4,2,0,0,0,15,38
47,3,0,6,2,2,0,4,1,0,0,40,38
48,3,15,10,0,0,1,2,1,0,0,40,38
32,3,9,13,4,9,4,4,0,0,0,40,38
25,-1,12,14,4,-1,1,4,0,0,0,35,1
31,3,9,13,4,9,4,4,1,0,0,40,38
33,6,12,14,4,9,1,4,1,0,0,30,38
27,5,11,9,2,4,0,4,1,0,0,50,38
44,3,11,9,0,0,4,4,0,0,0,40,38
44,3,15,10,2,9,0,4,1,7298,0,45,38
37,3,15,10,2,6,0,4,1,0,0,40,38
34,3,11,9,0,5,1,2,1,0,0,40,38
51,0,15,10,2,9,0,4,1,0,0,40,38
51,3,12,14,0,10,4,4,1,0,0,40,38
25,1,9,13,2,9,0,4,1,0,0,60,38
25,3,9,13,4,7,1,2,0,0,0,24,22
29,0,9,13,1,9,0,4,1,0,0,50,38
36,5,11,9,4,4,1,4,1,0,0,70,38
55,3,11,9,0,6,1,4,0,0,0,40,38
39,3,9,13,0,11,4,4,0,0,0,40,38
31,3,0,6,0,5,1,4,1,0,0,40,38
31,3,14,15,2,12,0,1,1,0,0,40,18
51,4,8,11,4,0,3,4,0,0,0,40,38
30,3,8,11,4,0,2,1,1,2463,0,40,39
62,3,11,9,4,0,1,4,0,0,0,32,38
37,3,9,13,2,11,0,4,1,99999,0,60,38
30,4,9,13,2,11,0,4,1,7688,0,50,38
27,3,9,13,0,3,1,4,1,0,0,52,38
32,3,9,13,2,3,0,4,1,7298,0,45,38
23,3,15,10,4,0,3,4,1,0,0,30,38
35,5,6,5,2,2,0,4,1,0,0,50,38
46,3,7,12,4,9,4,4,0,0,0,36,38
45,4,9,13,0,3,4,4,1,0,0,50,38
27,3,11,9,2,5,0,4,1,0,0,40,38
46,3,11,9,2,11,0,4,1,0,0,40,38
22,3,1,7,2,0,5,4,0,0,0,20,38
37,6,15,10,0,9,4,4,0,0,0,30,38
42,3,15,10,2,3,0,4,1,0,0,40,32
