city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
64,0.624,1,0,2,0,5,17,1,5,0,48
49,0.92,1,1,0,0,5,14,-1,-1,0,42
103,0.939,1,0,2,2,5,4,4,5,0,54
55,0.878,1,0,2,0,5,18,1,5,1,90
48,0.91,-1,0,2,2,4,1,1,5,0,43
64,0.624,-1,0,2,2,5,19,5,5,0,326
49,0.92,1,0,2,0,2,19,-1,-1,0,72
4,0.804,1,1,2,1,-1,4,7,5,1,32
10,0.701,0,0,2,0,5,21,-1,5,0,18
102,0.579,1,0,1,2,5,14,5,5,0,64
122,0.915,1,0,2,1,-1,5,2,5,0,6
64,0.624,1,0,2,0,5,11,-1,-1,1,112
5,0.92,-1,1,0,0,5,14,-1,-1,0,36
49,0.92,1,0,2,0,5,2,7,5,0,72
5,0.92,1,0,2,0,2,7,4,5,2,28
69,0.848,1,1,2,0,5,18,-1,5,5,56
30,0.897,1,1,2,-1,-1,17,-1,-1,1,52
14,0.789,1,0,2,0,5,10,4,4,1,80
64,0.624,0,1,0,0,5,18,-1,-1,5,53
49,0.92,1,0,2,0,5,10,1,2,0,50
104,0.698,-1,1,2,2,5,1,4,5,0,28
5,0.92,1,1,2,0,5,21,-1,-1,4,165
74,0.893,1,0,2,1,-1,6,4,5,0,25
64,0.624,1,0,0,0,5,11,0,0,0,33
13,0.926,1,0,2,0,5,2,3,4,0,114
13,0.926,1,1,0,1,-1,17,5,5,0,33
13,0.926,1,0,2,2,5,2,4,5,4,136
24,0.527,1,1,2,0,5,11,1,2,0,10
5,0.92,1,0,2,2,5,21,-1,-1,1,66
13,0.926,1,1,0,0,5,16,4,5,1,44
5,0.92,1,1,2,0,5,15,4,5,1,35
64,0.624,1,0,2,0,5,17,1,5,3,67
48,0.91,1,0,2,0,0,13,7,1,0,18
48,0.91,1,0,2,-1,-1,19,4,5,0,52
31,0.836,-1,0,0,2,5,21,5,5,4,29
112,0.923,1,0,2,2,2,13,3,5,0,20
5,0.92,0,0,2,0,5,21,2,4,0,48
108,0.698,0,1,0,2,5,14,-1,-1,0,72
13,0.926,1,0,0,0,5,2,7,5,4,23
4,0.804,1,0,2,2,5,4,1,5,0,21
5,0.92,1,0,2,0,5,6,-1,-1,4,23
5,0.92,1,0,2,2,5,5,4,0,1,26
78,0.8270000000000001,1,1,1,0,0,14,-1,-1,0,111
64,0.624,-1,0,2,2,5,0,6,5,0,26
89,0.866,1,0,2,0,5,16,1,-1,0,144
11,0.55,-1,0,2,2,5,1,4,5,4,23
2,0.887,1,0,2,0,5,21,2,4,4,22
85,0.8959999999999999,0,0,0,0,5,1,0,1,0,328
5,0.92,1,0,2,2,5,7,1,5,4,105
49,0.92,1,0,2,2,5,6,1,5,0,19
5,0.92,1,0,0,2,5,15,-1,-1,0,55
102,0.579,-1,0,2,0,5,17,4,0,0,43
64,0.624,-1,1,0,2,5,13,1,5,2,74
30,0.897,-1,0,2,0,5,9,1,5,3,81
94,0.802,1,0,2,0,5,3,3,5,4,34
13,0.926,1,0,2,1,-1,7,7,5,3,56
5,0.92,1,0,2,0,5,19,2,5,1,71
64,0.624,-1,1,0,0,5,1,2,5,5,113
103,0.939,1,0,2,0,5,4,5,5,0,17
48,0.91,1,0,2,2,1,21,3,5,1,48
5,0.92,-1,0,2,0,5,3,3,5,2,23
46,0.7659999999999999,1,0,0,0,5,14,5,5,0,56
64,0.624,1,0,2,0,5,9,3,5,4,102
65,0.899,-1,0,2,0,5,21,1,1,4,26
64,0.624,1,1,2,0,5,20,-1,5,5,106
64,0.624,1,1,2,0,5,11,1,2,0,19
5,0.92,-1,0,2,0,5,16,3,5,3,17
64,0.624,1,0,2,0,5,19,4,5,4,80
13,0.926,1,0,2,0,5,13,5,5,0,62
64,0.624,1,0,2,0,5,14,2,5,0,52
13,0.926,-1,0,2,0,5,21,4,5,1,61
31,0.836,1,1,0,0,5,16,-1,-1,0,32
48,0.91,2,1,0,0,5,14,-1,-1,1,62
64,0.624,-1,0,-1,-1,-1,14,-1,-1,-1,18
112,0.923,1,0,2,3,5,19,0,5,0,12
64,0.624,1,0,0,0,5,16,4,5,2,60
13,0.926,0,1,1,0,5,6,4,5,2,34
6,0.924,-1,0,2,0,4,15,4,5,0,55
5,0.92,1,0,2,0,5,21,-1,-1,0,26
49,0.92,1,1,0,0,5,13,-1,5,5,18
5,0.92,-1,1,1,0,1,16,0,5,1,48
83,0.762,-1,0,2,0,5,1,0,5,4,55
5,0.92,-1,0,2,-1,-1,19,-1,-1,5,14
113,0.698,2,0,2,0,5,14,4,5,2,50
2,0.887,1,0,2,1,-1,10,0,5,4,3
5,0.92,0,1,0,0,5,15,-1,-1,0,119
5,0.92,1,0,2,0,5,1,-1,-1,0,39
49,0.92,1,0,2,0,5,14,4,1,0,84
13,0.926,1,0,2,2,5,21,3,5,4,39
102,0.579,1,0,2,0,5,16,4,5,3,27
122,0.915,1,1,2,0,5,21,4,5,4,50
101,0.754,1,0,2,2,5,8,-1,5,4,52
83,0.762,-1,0,1,0,5,19,4,4,1,298
5,0.92,0,0,2,0,5,6,1,5,4,25
6,0.924,1,0,2,0,5,1,4,5,1,62
46,0.7659999999999999,-1,0,2,0,5,13,4,0,0,18
5,0.92,1,0,2,0,5,21,1,5,1,21
5,0.92,1,0,2,0,5,6,4,5,1,126
74,0.893,1,0,2,0,5,21,2,5,0,32
121,0.949,1,0,2,0,5,16,3,5,0,11
116,0.698,-1,0,0,0,5,19,-1,-1,0,53
70,0.939,1,0,1,1,-1,13,6,5,4,166
48,0.91,1,1,0,2,5,18,-1,-1,3,56
6,0.924,1,0,0,4,-1,2,-1,-1,0,8
89,0.866,-1,1,-1,-1,-1,19,-1,-1,5,59
93,0.6659999999999999,1,0,2,1,-1,21,3,5,2,116
49,0.92,1,0,2,0,5,21,5,5,4,60
66,0.698,1,0,0,0,5,16,0,5,1,100
64,0.624,-1,0,2,0,5,1,6,5,0,10
48,0.91,1,1,2,3,5,21,5,4,4,27
64,0.624,1,1,2,0,5,0,0,0,0,44
64,0.624,-1,0,0,0,5,18,4,5,1,32
93,0.6659999999999999,1,0,2,0,3,15,4,5,2,26
5,0.92,1,0,0,0,5,14,2,5,0,124
4,0.804,1,0,2,0,5,16,6,5,0,94
13,0.926,-1,1,2,1,-1,13,-1,-1,5,56
64,0.624,-1,1,0,0,5,0,-1,-1,5,2
5,0.92,-1,0,1,2,5,21,6,4,3,11
30,0.897,1,0,2,0,5,6,7,5,4,122
42,0.698,-1,1,0,1,-1,20,-1,-1,5,23
13,0.926,0,1,0,0,5,13,3,5,0,200
116,0.698,-1,0,2,0,5,21,4,5,0,21
14,0.789,1,1,0,0,5,15,4,5,5,17
4,0.804,1,1,2,0,5,21,-1,-1,4,29
5,0.92,0,0,2,0,2,13,-1,-1,5,12
6,0.924,-1,1,0,0,5,13,4,5,0,78
64,0.624,1,0,2,0,5,17,4,5,0,50
5,0.92,0,0,1,2,5,8,3,5,0,94
79,0.563,-1,0,2,-1,-1,21,-1,-1,4,128
51,0.903,1,0,2,0,5,2,1,1,1,258
5,0.92,1,0,2,0,0,14,-1,-1,0,58
64,0.624,1,0,2,0,5,5,3,5,0,109
41,0.6890000000000001,-1,0,2,0,5,20,7,5,4,24
61,0.682,1,1,-1,1,-1,20,-1,-1,5,62
64,0.624,0,1,2,0,5,11,3,5,0,6
83,0.762,1,0,2,0,5,9,7,5,0,50
7,0.794,1,0,2,0,2,11,1,5,1,46
64,0.624,0,0,2,2,5,13,-1,-1,-1,55
4,0.804,1,0,0,0,5,17,3,4,0,92
103,0.939,1,1,0,0,5,11,-1,-1,5,61
116,0.698,-1,0,0,0,5,18,0,5,-1,25
11,0.55,1,0,2,0,5,13,0,0,0,82
48,0.91,1,0,2,0,2,21,0,5,1,74
6,0.924,1,1,2,4,-1,15,-1,-1,5,4
49,0.92,1,0,2,0,5,16,4,5,0,164
95,0.855,1,0,2,0,5,1,0,5,0,26
3,0.5579999999999999,-1,0,0,0,5,13,4,5,1,90
6,0.924,-1,1,0,0,5,11,-1,3,5,100
55,0.878,1,1,0,0,5,17,-1,-1,0,52
30,0.897,1,1,0,2,5,17,-1,-1,0,88
64,0.624,1,0,2,0,5,13,4,1,0,10
5,0.92,1,1,2,2,5,21,-1,-1,0,102
120,0.925,1,1,0,0,5,11,-1,-1,1,136
82,0.89,1,0,0,0,5,14,7,0,0,17
48,0.91,-1,0,0,0,5,0,2,5,5,42
64,0.624,-1,1,0,0,5,11,4,5,0,7
11,0.55,1,1,2,2,5,15,1,5,4,62
83,0.762,-1,0,2,2,5,19,2,2,0,34
5,0.92,1,0,2,0,0,1,5,5,4,9
103,0.939,-1,1,2,0,5,1,3,5,0,6
13,0.926,1,0,0,1,-1,15,-1,5,0,94
13,0.926,1,0,2,2,5,21,-1,-1,4,44
5,0.92,-1,0,2,0,5,5,5,5,3,9
64,0.624,-1,0,2,2,3,21,2,5,0,72
5,0.92,1,0,2,0,4,9,6,5,4,56
5,0.92,1,0,0,0,5,4,-1,-1,0,74
13,0.926,-1,0,2,0,5,15,0,0,0,105
45,0.769,1,1,2,1,-1,0,-1,-1,0,35
5,0.92,1,0,2,0,5,21,4,5,4,96
116,0.698,1,0,-1,-1,-1,19,-1,-1,0,31
5,0.92,-1,1,0,0,5,15,-1,4,0,28
64,0.624,0,0,2,0,5,14,-1,-1,0,2
5,0.92,1,0,2,0,5,21,2,5,4,55
41,0.6890000000000001,1,1,2,1,-1,13,-1,-1,5,33
5,0.92,1,0,1,0,5,13,1,2,4,29
5,0.92,1,0,2,0,5,21,-1,-1,4,9
49,0.92,1,1,2,0,2,6,4,5,0,160
48,0.91,1,0,2,1,-1,15,-1,-1,5,42
13,0.926,0,0,2,2,5,8,1,5,4,100
6,0.924,1,0,2,0,5,15,5,5,0,18
5,0.92,1,0,1,0,4,16,4,5,5,83
5,0.92,1,0,0,0,1,21,7,5,0,36
48,0.91,1,0,2,0,5,15,0,5,0,172
5,0.92,1,0,2,0,5,10,1,5,4,134
13,0.926,1,0,2,0,5,10,4,5,0,168
64,0.624,1,0,2,0,5,18,4,5,0,10
5,0.92,1,0,2,2,5,21,3,5,0,67
5,0.92,1,1,-1,2,5,19,-1,-1,5,16
13,0.926,1,0,2,2,5,17,1,5,0,11
30,0.897,1,0,2,2,5,18,4,1,0,6
5,0.92,1,1,2,0,1,14,6,-1,0,34
64,0.624,-1,0,2,2,5,14,4,5,0,45
95,0.855,0,1,2,2,5,13,-1,-1,1,124
5,0.92,1,0,2,0,5,19,3,5,0,322
13,0.926,1,0,2,2,5,10,7,5,4,7
5,0.92,1,0,1,2,2,1,3,4,0,32
95,0.855,1,0,0,0,5,3,1,5,3,100
112,0.923,1,0,2,0,5,4,1,-1,0,10
49,0.92,1,0,2,0,5,21,1,5,4,10
30,0.897,0,0,2,0,0,14,1,5,0,132
13,0.926,-1,0,2,2,5,17,2,5,0,22
93,0.6659999999999999,1,0,2,0,5,5,4,5,4,248
5,0.92,1,0,2,0,5,21,-1,-1,3,104
103,0.939,1,1,0,0,5,6,2,2,0,25
5,0.92,-1,0,2,0,5,18,4,5,2,102
5,0.92,1,0,0,2,5,2,3,5,4,84
5,0.92,-1,1,2,-1,-1,15,-1,5,5,27
5,0.92,1,0,2,0,5,11,7,5,0,38
6,0.924,1,0,0,0,5,19,-1,-1,4,45
64,0.624,-1,0,2,0,5,13,3,5,0,21
5,0.92,1,0,2,0,1,16,-1,-1,4,88
5,0.92,1,0,2,0,5,21,0,5,3,27
5,0.92,1,0,2,0,5,7,6,5,0,136
48,0.91,1,0,2,0,5,15,3,5,2,39
49,0.92,1,0,2,0,5,21,4,1,0,42
5,0.92,1,0,2,2,5,21,2,3,4,161
48,0.91,0,1,0,0,4,15,0,5,0,127
30,0.897,1,0,2,0,5,17,-1,-1,5,2
48,0.91,1,0,2,0,1,1,-1,-1,5,60
5,0.92,1,0,2,0,5,21,1,5,0,10
5,0.92,1,1,2,2,1,11,6,5,1,36
64,0.624,-1,0,2,2,5,20,4,5,2,51
65,0.899,1,0,2,1,-1,15,4,5,1,34
112,0.923,1,1,0,0,5,13,-1,-1,0,37
91,0.913,-1,0,2,0,5,15,4,5,1,26
5,0.92,1,0,2,0,5,21,3,5,4,111
64,0.624,-1,0,0,2,5,2,3,5,2,91
5,0.92,-1,0,2,0,5,21,1,5,2,10
48,0.91,1,0,2,0,5,5,7,0,0,35
13,0.926,1,1,-1,1,-1,13,-1,-1,0,49
5,0.92,-1,0,2,0,5,7,1,2,0,21
95,0.855,1,1,0,1,-1,14,-1,-1,5,17
48,0.91,-1,1,0,0,5,0,-1,-1,-1,42
49,0.92,1,0,2,0,3,10,0,5,4,42
5,0.92,0,0,2,0,5,21,2,5,0,44
64,0.624,-1,1,0,0,5,11,-1,-1,5,24
64,0.624,-1,0,2,1,-1,1,-1,-1,0,48
64,0.624,-1,1,2,2,5,11,-1,-1,5,51
5,0.92,-1,0,2,2,5,6,3,-1,0,96
5,0.92,1,0,2,0,5,5,-1,-1,4,192
64,0.624,0,1,0,0,5,13,5,2,0,53
5,0.92,-1,1,0,0,5,11,-1,-1,5,132
64,0.624,0,0,0,0,5,10,-1,-1,0,28
49,0.92,1,1,0,1,-1,13,-1,4,0,53
103,0.939,1,1,0,0,5,1,-1,-1,0,30
65,0.899,1,0,1,0,5,5,3,4,1,78
5,0.92,-1,0,2,-1,-1,1,6,5,0,20
48,0.91,1,0,2,0,3,21,-1,-1,0,95
5,0.92,-1,0,2,0,5,21,-1,-1,4,7
5,0.92,1,0,2,2,5,14,4,2,0,154
30,0.897,1,0,2,3,5,9,0,5,0,256
13,0.926,1,0,0,2,5,2,4,5,0,24
30,0.897,1,0,2,2,5,1,0,5,0,24
64,0.624,1,1,0,0,5,14,-1,-1,1,50
30,0.897,1,0,-1,2,5,19,3,5,4,42
13,0.926,1,0,2,2,5,7,-1,-1,0,50
3,0.5579999999999999,1,0,0,0,5,0,-1,-1,0,36
5,0.92,1,0,2,0,5,16,3,5,0,176
49,0.92,1,0,2,0,1,21,4,5,2,304
61,0.682,0,1,0,1,-1,14,-1,-1,5,152
5,0.92,1,1,1,0,5,15,3,5,0,39
5,0.92,1,0,2,0,5,5,1,5,0,50
48,0.91,1,0,2,2,5,17,1,2,0,74
91,0.913,1,0,2,2,5,21,-1,-1,0,75
5,0.92,1,0,2,0,2,20,1,2,0,34
48,0.91,1,0,2,0,5,21,5,5,4,149
69,0.848,1,0,2,0,5,7,1,1,4,110
89,0.866,1,1,0,1,-1,15,-1,-1,5,19
5,0.92,-1,1,0,2,2,21,-1,-1,0,35
64,0.624,0,1,-1,2,5,16,-1,-1,1,43
11,0.55,1,1,0,0,5,13,-1,-1,0,138
31,0.836,1,1,0,2,5,13,7,4,0,28
94,0.802,-1,0,2,2,5,21,7,5,4,15
55,0.878,-1,0,2,0,5,8,-1,-1,0,6
91,0.913,1,0,2,0,5,3,6,5,0,100
5,0.92,1,1,2,0,5,7,2,3,4,56
5,0.92,1,1,2,-1,-1,14,-1,5,5,34
64,0.624,-1,0,2,0,5,15,-1,5,0,21
64,0.624,-1,0,2,0,5,15,1,5,0,74
33,0.698,1,1,2,2,5,7,5,5,1,8
5,0.92,1,0,2,0,5,7,3,5,4,78
5,0.92,1,0,2,3,5,21,-1,-1,4,65
51,0.903,-1,1,2,4,-1,3,-1,-1,-1,15
13,0.926,1,0,2,1,-1,18,3,5,1,85
5,0.92,1,1,2,4,-1,15,-1,-1,5,15
74,0.893,1,0,2,2,5,14,5,4,0,18
116,0.698,1,0,2,1,-1,17,7,1,0,48
64,0.624,1,0,2,2,5,16,3,-1,0,10
30,0.897,1,0,2,3,5,10,4,5,3,314
48,0.91,1,1,2,0,5,1,5,5,2,8
6,0.924,1,0,2,0,5,3,-1,-1,0,114
30,0.897,1,1,1,0,5,18,3,5,1,6
3,0.5579999999999999,1,1,0,0,5,13,-1,-1,0,332
48,0.91,-1,0,2,0,2,13,4,1,0,212
2,0.887,1,0,2,0,5,19,7,5,4,18
64,0.624,-1,0,0,0,5,15,3,5,2,26
94,0.802,1,1,0,0,5,14,-1,-1,5,134
15,0.743,-1,0,2,2,5,-1,-1,-1,1,144
48,0.91,1,0,2,0,5,19,1,5,4,21
48,0.91,1,1,0,1,-1,19,-1,-1,0,79
17,0.722,1,0,2,0,5,5,1,5,3,4
6,0.924,1,1,1,1,-1,13,4,1,0,22
48,0.91,1,0,2,0,5,1,5,5,1,85
15,0.743,1,0,2,3,5,19,1,2,5,10
5,0.92,1,0,2,0,5,19,1,5,4,41
5,0.92,1,0,2,0,5,19,5,5,3,62
49,0.92,0,0,2,0,5,19,4,5,0,105
30,0.897,1,0,1,2,5,19,3,-1,0,112
49,0.92,1,0,2,0,5,19,4,5,0,66
6,0.924,-1,0,2,1,-1,17,4,5,3,72
101,0.754,1,0,1,2,5,13,1,5,1,69
30,0.897,1,0,0,0,5,21,-1,4,0,14
94,0.802,1,0,2,2,5,21,7,5,2,30
30,0.897,1,1,2,3,5,3,6,4,1,74
5,0.92,-1,1,1,0,5,1,-1,-1,0,16
112,0.923,1,0,2,2,5,18,0,0,1,288
2,0.887,-1,1,2,0,-1,20,-1,-1,5,56
64,0.624,1,0,0,2,5,14,2,5,0,320
5,0.92,1,0,2,0,5,21,1,5,2,192
48,0.91,1,0,2,0,2,15,0,5,1,49
2,0.887,1,1,0,2,5,17,7,4,1,64
73,0.4479999999999999,1,1,2,0,5,14,0,4,0,44
48,0.91,0,0,2,0,5,12,4,5,0,4
42,0.698,2,1,-1,0,5,11,-1,-1,5,143
11,0.55,1,0,2,0,5,15,4,5,0,24
30,0.897,-1,0,2,2,5,10,-1,-1,0,95
64,0.624,-1,1,0,2,5,15,7,-1,4,7
5,0.92,-1,1,2,0,4,5,1,5,4,166
64,0.624,-1,0,2,0,5,21,-1,-1,0,3
13,0.926,1,0,2,2,5,21,3,5,1,22
64,0.624,1,0,2,0,5,19,3,5,4,81
21,0.738,-1,0,2,0,4,3,-1,-1,4,17
48,0.91,1,0,2,0,5,1,4,5,2,32
5,0.92,1,0,2,0,1,5,2,5,4,38
48,0.91,1,0,2,0,5,21,0,5,1,32
64,0.624,-1,0,2,0,5,14,-1,-1,0,74
5,0.92,1,1,0,1,-1,17,-1,-1,5,69
15,0.743,1,0,2,2,2,1,2,5,2,52
99,0.884,1,0,2,0,5,21,7,5,4,29
64,0.624,-1,0,2,2,5,0,1,5,0,32
40,0.735,-1,1,2,2,5,18,4,4,1,43
5,0.92,1,0,2,0,2,15,-1,-1,0,42
64,0.624,-1,0,2,0,5,13,0,5,0,156
49,0.92,1,0,2,2,5,21,1,5,2,102
5,0.92,1,1,2,1,-1,13,-1,-1,0,33
101,0.754,1,0,2,0,5,17,-1,-1,1,13
49,0.92,1,0,2,0,2,21,-1,-1,4,50
82,0.89,0,1,2,3,5,21,7,4,3,87
5,0.92,0,0,2,2,5,21,-1,-1,4,82
31,0.836,1,0,2,2,5,21,4,5,1,7
99,0.884,1,0,2,2,5,13,7,5,0,56
120,0.925,1,1,0,2,5,5,-1,-1,1,96
13,0.926,1,1,0,0,5,14,-1,-1,3,24
83,0.762,-1,0,2,0,5,1,4,5,0,33
64,0.624,1,1,0,0,5,11,-1,-1,5,150
64,0.624,1,0,2,0,5,2,3,5,5,85
13,0.926,1,0,2,2,5,21,2,5,4,78
95,0.855,-1,0,2,0,5,15,-1,-1,0,86
70,0.939,1,0,2,0,5,7,0,5,0,29
48,0.91,1,1,2,0,5,2,0,5,4,100
48,0.91,1,0,2,0,5,21,-1,-1,0,24
74,0.893,1,1,0,2,5,1,2,4,1,37
49,0.92,1,0,2,0,5,5,6,5,3,79
24,0.527,-1,0,2,0,5,16,4,5,3,250
5,0.92,1,0,2,0,5,1,-1,-1,0,51
49,0.92,-1,0,2,0,3,5,-1,-1,0,23
5,0.92,1,0,2,2,5,1,0,1,0,20
64,0.624,1,0,2,0,5,16,5,5,5,81
5,0.92,1,0,2,2,5,21,6,5,4,36
64,0.624,-1,0,2,0,5,5,1,5,4,28
48,0.91,1,0,2,0,5,8,2,4,0,85
82,0.89,1,0,2,1,-1,3,5,5,4,188
5,0.92,1,0,2,0,5,2,4,1,0,46
64,0.624,-1,0,2,0,5,14,7,5,0,32
51,0.903,1,0,2,2,5,21,2,5,0,61
13,0.926,-1,1,2,3,5,12,2,4,1,24
46,0.7659999999999999,1,0,2,0,5,16,4,5,1,59
49,0.92,1,0,2,0,5,4,5,5,1,19
49,0.92,1,0,2,2,5,21,3,2,4,88
103,0.939,-1,0,2,0,5,2,1,5,4,67
64,0.624,-1,1,0,0,5,0,5,5,0,2
77,0.7759999999999999,1,0,1,0,5,15,4,5,2,98
95,0.855,1,1,2,1,-1,11,-1,-1,5,34
49,0.92,0,1,0,0,5,19,-1,-1,0,12
49,0.92,-1,0,2,0,5,12,-1,-1,2,70
5,0.92,1,0,2,0,5,21,1,5,4,74
64,0.624,-1,1,0,0,5,13,1,5,0,50
103,0.939,1,1,1,0,5,13,5,5,5,40
64,0.624,-1,1,0,0,5,14,0,5,0,156
5,0.92,0,0,2,0,5,3,2,5,0,46
42,0.698,1,0,2,2,5,14,4,2,0,65
13,0.926,1,0,2,1,-1,17,0,5,4,96
7,0.794,-1,0,1,1,-1,13,4,1,0,133
5,0.92,-1,0,2,0,2,11,4,1,1,53
61,0.682,-1,0,2,0,5,14,5,-1,-1,12
48,0.91,1,0,2,0,5,3,1,5,3,89
64,0.624,1,1,0,0,5,11,-1,-1,5,40
5,0.92,1,0,2,0,5,5,4,5,3,66
5,0.92,1,0,2,0,2,21,-1,-1,4,23
61,0.682,1,0,2,0,5,0,3,5,0,114
33,0.698,1,1,2,0,5,14,7,5,0,48
5,0.92,1,0,2,0,5,21,2,5,0,42
91,0.913,1,1,0,0,5,15,-1,-1,3,32
64,0.624,-1,0,2,0,5,1,3,5,0,9
48,0.91,1,1,2,0,5,21,-1,-1,2,52
30,0.897,1,0,2,2,5,20,3,5,4,14
99,0.884,0,0,2,0,5,17,0,2,0,39
50,0.767,1,1,0,0,5,20,-1,-1,5,2
121,0.949,1,0,2,2,5,19,1,5,1,29
64,0.624,-1,0,2,0,5,20,4,1,0,36
95,0.855,1,0,2,2,5,5,-1,-1,0,134
49,0.92,1,0,2,0,5,14,4,5,3,48
30,0.897,-1,1,0,0,5,14,-1,-1,-1,80
48,0.91,1,1,2,0,5,11,7,5,0,25
5,0.92,1,0,1,0,5,17,3,4,1,30
51,0.903,1,0,2,2,5,6,6,5,0,64
36,0.727,1,0,2,-1,-1,21,-1,-1,4,106
5,0.92,1,1,0,0,1,13,3,5,1,41
64,0.624,-1,0,0,0,5,14,4,5,0,28
64,0.624,1,0,0,0,5,7,1,5,1,35
4,0.804,1,0,-1,-1,-1,3,4,-1,4,18
13,0.926,1,0,2,2,5,18,4,0,0,5
103,0.939,1,1,2,0,5,18,6,5,4,56
77,0.7759999999999999,1,0,2,0,5,14,0,5,0,61
3,0.5579999999999999,-1,1,2,1,-1,18,-1,-1,0,94
13,0.926,-1,0,0,1,-1,16,4,-1,1,13
48,0.91,1,0,1,2,5,21,4,5,4,35
5,0.92,-1,1,0,0,5,14,-1,-1,0,75
5,0.92,1,0,2,-1,-1,21,-1,-1,4,150
91,0.913,1,0,2,2,5,2,4,5,0,67
2,0.887,1,1,2,1,-1,21,3,5,4,33
48,0.91,1,1,2,0,5,9,6,5,1,99
42,0.698,1,1,2,1,-1,11,-1,-1,5,64
82,0.89,-1,1,0,0,5,18,-1,-1,1,28
13,0.926,0,0,2,2,5,21,5,5,4,108
5,0.92,1,0,2,2,5,1,3,5,0,20
5,0.92,0,0,2,0,5,1,0,1,0,144
30,0.897,0,0,2,2,5,21,1,5,4,10
24,0.527,1,1,0,1,-1,14,-1,-1,5,160
13,0.926,1,0,2,0,5,21,7,5,4,300
13,0.926,1,0,2,2,5,21,2,5,0,95
64,0.624,0,0,2,2,5,20,1,5,-1,330
122,0.915,-1,0,0,0,5,15,3,4,0,26
49,0.92,0,1,0,1,-1,11,-1,-1,5,86
5,0.92,1,1,2,2,5,21,-1,-1,4,47
101,0.754,1,0,2,2,5,21,1,4,3,28
64,0.624,1,0,0,2,5,8,3,5,0,129
5,0.92,-1,0,2,0,5,6,-1,5,0,69
103,0.939,1,1,2,1,-1,20,-1,-1,5,11
101,0.754,1,0,2,0,5,3,4,1,3,40
48,0.91,-1,0,2,2,2,14,0,5,3,72
99,0.884,0,0,2,0,5,15,0,1,0,94
5,0.92,0,1,2,0,5,21,4,5,0,102
49,0.92,-1,1,2,2,5,18,4,5,3,57
82,0.89,1,0,0,0,5,11,7,0,0,21
5,0.92,1,0,2,0,5,3,1,-1,0,75
48,0.91,-1,0,2,0,5,5,-1,5,0,45
5,0.92,0,1,2,0,1,13,1,5,1,127
13,0.926,1,0,2,3,5,10,-1,-1,2,162
64,0.624,1,0,0,0,5,16,0,5,5,118
121,0.949,1,1,0,0,5,0,2,5,5,3
30,0.897,1,0,2,2,5,17,1,5,1,80
49,0.92,0,0,2,0,5,19,-1,-1,1,55
14,0.789,-1,1,2,0,5,15,-1,-1,5,139
99,0.884,1,0,2,0,5,6,7,-1,0,80
85,0.8959999999999999,1,0,2,0,5,19,4,5,4,29
5,0.92,0,1,2,2,5,21,4,3,4,162
15,0.743,0,0,0,0,5,13,2,5,0,44
94,0.802,1,0,2,0,5,21,4,5,0,11
77,0.7759999999999999,1,1,0,0,5,17,-1,-1,5,1
48,0.91,0,0,2,0,5,14,3,3,0,47
101,0.754,1,0,2,2,5,1,3,5,0,10
64,0.624,-1,0,2,0,5,19,5,5,4,43
5,0.92,1,1,2,2,5,9,3,5,4,43
5,0.92,1,0,2,2,5,21,1,1,0,328
64,0.624,-1,0,2,0,5,1,4,5,0,90
101,0.754,1,0,2,1,-1,2,-1,-1,0,18
5,0.92,2,0,-1,0,5,16,4,5,0,24
5,0.92,1,0,2,0,2,1,4,5,0,90
48,0.91,-1,0,2,0,5,6,2,5,4,60
64,0.624,1,0,2,0,5,14,5,5,5,84
114,0.925,-1,0,2,2,5,10,7,5,4,6
102,0.579,-1,0,0,0,5,0,7,-1,0,101
48,0.91,1,1,0,0,5,15,-1,-1,5,32
5,0.92,1,0,2,0,5,21,-1,-1,0,24
93,0.6659999999999999,1,0,2,0,5,5,4,5,3,31
48,0.91,1,0,2,0,5,15,1,5,0,101
70,0.939,1,0,2,2,5,19,3,5,1,54
5,0.92,2,0,2,0,5,16,4,1,0,14
30,0.897,1,1,2,-1,-1,15,-1,-1,5,12
4,0.804,0,0,2,2,5,19,0,-1,0,210
78,0.8270000000000001,-1,0,1,0,5,13,3,5,1,8
49,0.92,1,0,2,0,5,7,-1,-1,0,7
65,0.899,1,0,2,0,5,19,4,5,4,7
55,0.878,1,0,1,1,-1,15,7,5,0,50
11,0.55,-1,0,2,0,5,1,4,5,0,158
101,0.754,1,1,1,1,-1,13,-1,-1,0,60
49,0.92,1,0,2,0,5,6,-1,-1,0,110
13,0.926,1,0,2,0,5,4,7,5,0,17
5,0.92,1,0,1,0,5,8,6,5,4,15
49,0.92,1,0,2,0,5,21,6,5,4,108
64,0.624,1,0,2,0,5,19,1,5,0,44
30,0.897,-1,0,2,2,5,17,1,4,1,22
5,0.92,1,0,2,0,5,6,3,5,4,22
5,0.92,1,0,2,0,5,13,2,-1,0,21
64,0.624,-1,0,2,0,5,16,1,5,0,80
5,0.92,0,0,2,0,5,18,1,5,0,52
13,0.926,0,0,2,0,5,6,4,-1,5,9
5,0.92,-1,1,2,2,5,20,-1,-1,2,59
77,0.7759999999999999,-1,0,0,0,5,21,2,5,3,132
1,0.895,1,0,1,2,5,7,5,5,4,45
